,Year,Province,Sex,Age_group,Indicators_Mental_Health,Num_Person_Mental_H,J_L_R_Dissatisfied,J_L_R_Going_to_school,J_L_R_not_worked_last_year,J_L_R_Job_leavers,J_L_R_Jobs_losers,J_L_R_Never_worked,J_L_R_Other_reasons,J_L_R_Own_illness_disability,J_L_R_Permanent_layoff,J_L_R_Personal_family_reasons,J_L_R_Retired,J_L_R_Temporary_layoff
293,2002,Manitoba,Males,1,"Suicidal thoughts, life",12095.0,4300.0,12000.0,4300.0,18600.0,10000.0,16700.0,500.0,0.0,9500.0,500.0,0.0,0.0
294,2002,Manitoba,Males,2,"Cannabis use, 12 months",19331.0,2000.0,1800.0,20300.0,8800.0,14800.0,3300.0,700.0,2200.0,12800.0,0.0,0.0,2000.0
295,2002,Manitoba,Males,2,"Cannabis use, life",91755.0,2000.0,1800.0,20300.0,8800.0,14800.0,3300.0,700.0,2200.0,12800.0,0.0,0.0,2000.0
296,2002,Manitoba,Males,2,"Eating disorder, current diagnosed condition",0.0,2000.0,1800.0,20300.0,8800.0,14800.0,3300.0,700.0,2200.0,12800.0,0.0,0.0,2000.0
297,2002,Manitoba,Males,2,"Major depressive episode, 12 months",6102.0,2000.0,1800.0,20300.0,8800.0,14800.0,3300.0,700.0,2200.0,12800.0,0.0,0.0,2000.0
298,2002,Manitoba,Males,2,"Major depressive episode, life",14242.0,2000.0,1800.0,20300.0,8800.0,14800.0,3300.0,700.0,2200.0,12800.0,0.0,0.0,2000.0
299,2002,Manitoba,Males,2,"Perceived mental health, fair or poor",11641.0,2000.0,1800.0,20300.0,8800.0,14800.0,3300.0,700.0,2200.0,12800.0,0.0,0.0,2000.0
300,2002,Manitoba,Males,2,"Perceived mental health, good",46899.0,2000.0,1800.0,20300.0,8800.0,14800.0,3300.0,700.0,2200.0,12800.0,0.0,0.0,2000.0
301,2002,Manitoba,Males,2,"Perceived mental health, very good or excellent",100977.0,2000.0,1800.0,20300.0,8800.0,14800.0,3300.0,700.0,2200.0,12800.0,0.0,0.0,2000.0
302,2002,Manitoba,Males,2,"Post-traumatic stress disorder, current diagnosed condition",0.0,2000.0,1800.0,20300.0,8800.0,14800.0,3300.0,700.0,2200.0,12800.0,0.0,0.0,2000.0
303,2002,Manitoba,Males,2,"Self-rated work stress, days a bit stressful",71296.0,2000.0,1800.0,20300.0,8800.0,14800.0,3300.0,700.0,2200.0,12800.0,0.0,0.0,2000.0
304,2002,Manitoba,Males,2,"Self-rated work stress, days not at all or not very stressful",38629.0,2000.0,1800.0,20300.0,8800.0,14800.0,3300.0,700.0,2200.0,12800.0,0.0,0.0,2000.0
305,2002,Manitoba,Males,2,"Self-rated work stress, days quite a bit or extremely stressful",41715.0,2000.0,1800.0,20300.0,8800.0,14800.0,3300.0,700.0,2200.0,12800.0,0.0,0.0,2000.0
306,2002,Manitoba,Males,2,"Suicidal thoughts, 12 months",5819.0,2000.0,1800.0,20300.0,8800.0,14800.0,3300.0,700.0,2200.0,12800.0,0.0,0.0,2000.0
307,2002,Manitoba,Males,2,"Suicidal thoughts, life",20043.0,2000.0,1800.0,20300.0,8800.0,14800.0,3300.0,700.0,2200.0,12800.0,0.0,0.0,2000.0
308,2002,Manitoba,Males,3,"Cannabis use, 12 months",6686.0,0.0,0.0,26800.0,4400.0,3400.0,0.0,0.0,0.0,3000.0,0.0,2700.0,0.0
309,2002,Manitoba,Males,3,"Cannabis use, life",47391.0,0.0,0.0,26800.0,4400.0,3400.0,0.0,0.0,0.0,3000.0,0.0,2700.0,0.0
310,2002,Manitoba,Males,3,"Eating disorder, current diagnosed condition",0.0,0.0,0.0,26800.0,4400.0,3400.0,0.0,0.0,0.0,3000.0,0.0,2700.0,0.0
311,2002,Manitoba,Males,3,"Major depressive episode, 12 months",4877.0,0.0,0.0,26800.0,4400.0,3400.0,0.0,0.0,0.0,3000.0,0.0,2700.0,0.0
312,2002,Manitoba,Males,3,"Major depressive episode, life",13007.0,0.0,0.0,26800.0,4400.0,3400.0,0.0,0.0,0.0,3000.0,0.0,2700.0,0.0
313,2002,Manitoba,Males,3,"Perceived mental health, fair or poor",7493.0,0.0,0.0,26800.0,4400.0,3400.0,0.0,0.0,0.0,3000.0,0.0,2700.0,0.0
314,2002,Manitoba,Males,3,"Perceived mental health, good",33116.0,0.0,0.0,26800.0,4400.0,3400.0,0.0,0.0,0.0,3000.0,0.0,2700.0,0.0
315,2002,Manitoba,Males,3,"Perceived mental health, very good or excellent",86526.0,0.0,0.0,26800.0,4400.0,3400.0,0.0,0.0,0.0,3000.0,0.0,2700.0,0.0
316,2002,Manitoba,Males,3,"Post-traumatic stress disorder, current diagnosed condition",0.0,0.0,0.0,26800.0,4400.0,3400.0,0.0,0.0,0.0,3000.0,0.0,2700.0,0.0
317,2002,Manitoba,Males,3,"Self-rated work stress, days a bit stressful",49687.0,0.0,0.0,26800.0,4400.0,3400.0,0.0,0.0,0.0,3000.0,0.0,2700.0,0.0
318,2002,Manitoba,Males,3,"Self-rated work stress, days not at all or not very stressful",25318.0,0.0,0.0,26800.0,4400.0,3400.0,0.0,0.0,0.0,3000.0,0.0,2700.0,0.0
319,2002,Manitoba,Males,3,"Self-rated work stress, days quite a bit or extremely stressful",29838.0,0.0,0.0,26800.0,4400.0,3400.0,0.0,0.0,0.0,3000.0,0.0,2700.0,0.0
320,2002,Manitoba,Males,3,"Suicidal thoughts, 12 months",0.0,0.0,0.0,26800.0,4400.0,3400.0,0.0,0.0,0.0,3000.0,0.0,2700.0,0.0
321,2002,Manitoba,Males,3,"Suicidal thoughts, life",17010.0,0.0,0.0,26800.0,4400.0,3400.0,0.0,0.0,0.0,3000.0,0.0,2700.0,0.0
322,2002,Manitoba,Males,4,"Cannabis use, 12 months",0.0,0.0,0.0,103800.0,2600.0,1100.0,2400.0,0.0,0.0,1000.0,0.0,1600.0,0.0
323,2002,Manitoba,Males,4,"Cannabis use, life",0.0,0.0,0.0,103800.0,2600.0,1100.0,2400.0,0.0,0.0,1000.0,0.0,1600.0,0.0
324,2002,Manitoba,Males,4,"Eating disorder, current diagnosed condition",0.0,0.0,0.0,103800.0,2600.0,1100.0,2400.0,0.0,0.0,1000.0,0.0,1600.0,0.0
325,2002,Manitoba,Males,4,"Major depressive episode, 12 months",0.0,0.0,0.0,103800.0,2600.0,1100.0,2400.0,0.0,0.0,1000.0,0.0,1600.0,0.0
326,2002,Manitoba,Males,4,"Major depressive episode, life",0.0,0.0,0.0,103800.0,2600.0,1100.0,2400.0,0.0,0.0,1000.0,0.0,1600.0,0.0
327,2002,Manitoba,Males,4,"Perceived mental health, fair or poor",4056.0,0.0,0.0,103800.0,2600.0,1100.0,2400.0,0.0,0.0,1000.0,0.0,1600.0,0.0
328,2002,Manitoba,Males,4,"Perceived mental health, good",18298.0,0.0,0.0,103800.0,2600.0,1100.0,2400.0,0.0,0.0,1000.0,0.0,1600.0,0.0
329,2002,Manitoba,Males,4,"Perceived mental health, very good or excellent",39289.0,0.0,0.0,103800.0,2600.0,1100.0,2400.0,0.0,0.0,1000.0,0.0,1600.0,0.0
330,2002,Manitoba,Males,4,"Post-traumatic stress disorder, current diagnosed condition",0.0,0.0,0.0,103800.0,2600.0,1100.0,2400.0,0.0,0.0,1000.0,0.0,1600.0,0.0
331,2002,Manitoba,Males,4,"Self-rated work stress, days a bit stressful",0.0,0.0,0.0,103800.0,2600.0,1100.0,2400.0,0.0,0.0,1000.0,0.0,1600.0,0.0
332,2002,Manitoba,Males,4,"Self-rated work stress, days not at all or not very stressful",6661.0,0.0,0.0,103800.0,2600.0,1100.0,2400.0,0.0,0.0,1000.0,0.0,1600.0,0.0
333,2002,Manitoba,Males,4,"Self-rated work stress, days quite a bit or extremely stressful",0.0,0.0,0.0,103800.0,2600.0,1100.0,2400.0,0.0,0.0,1000.0,0.0,1600.0,0.0
334,2002,Manitoba,Males,4,"Suicidal thoughts, 12 months",0.0,0.0,0.0,103800.0,2600.0,1100.0,2400.0,0.0,0.0,1000.0,0.0,1600.0,0.0
335,2002,Manitoba,Males,4,"Suicidal thoughts, life",0.0,0.0,0.0,103800.0,2600.0,1100.0,2400.0,0.0,0.0,1000.0,0.0,1600.0,0.0
336,2002,New Brunswick,Females,1,"Cannabis use, 12 months",13639.0,1300.0,13100.0,3600.0,19100.0,6400.0,9300.0,2400.0,0.0,6200.0,500.0,0.0,0.0
337,2002,New Brunswick,Females,1,"Cannabis use, life",24491.0,1300.0,13100.0,3600.0,19100.0,6400.0,9300.0,2400.0,0.0,6200.0,500.0,0.0,0.0
338,2002,New Brunswick,Females,1,"Eating disorder, current diagnosed condition",0.0,1300.0,13100.0,3600.0,19100.0,6400.0,9300.0,2400.0,0.0,6200.0,500.0,0.0,0.0
339,2002,New Brunswick,Females,1,"Major depressive episode, 12 months",3324.0,1300.0,13100.0,3600.0,19100.0,6400.0,9300.0,2400.0,0.0,6200.0,500.0,0.0,0.0
340,2002,New Brunswick,Females,1,"Major depressive episode, life",5052.0,1300.0,13100.0,3600.0,19100.0,6400.0,9300.0,2400.0,0.0,6200.0,500.0,0.0,0.0
341,2002,New Brunswick,Females,1,"Perceived mental health, fair or poor",3452.0,1300.0,13100.0,3600.0,19100.0,6400.0,9300.0,2400.0,0.0,6200.0,500.0,0.0,0.0
342,2002,New Brunswick,Females,1,"Perceived mental health, good",16479.0,1300.0,13100.0,3600.0,19100.0,6400.0,9300.0,2400.0,0.0,6200.0,500.0,0.0,0.0
343,2002,New Brunswick,Females,1,"Perceived mental health, very good or excellent",28304.0,1300.0,13100.0,3600.0,19100.0,6400.0,9300.0,2400.0,0.0,6200.0,500.0,0.0,0.0
344,2002,New Brunswick,Females,1,"Post-traumatic stress disorder, current diagnosed condition",0.0,1300.0,13100.0,3600.0,19100.0,6400.0,9300.0,2400.0,0.0,6200.0,500.0,0.0,0.0
345,2002,New Brunswick,Females,1,"Self-rated work stress, days a bit stressful",10437.0,1300.0,13100.0,3600.0,19100.0,6400.0,9300.0,2400.0,0.0,6200.0,500.0,0.0,0.0
346,2002,New Brunswick,Females,1,"Self-rated work stress, days not at all or not very stressful",18428.0,1300.0,13100.0,3600.0,19100.0,6400.0,9300.0,2400.0,0.0,6200.0,500.0,0.0,0.0
347,2002,New Brunswick,Females,1,"Self-rated work stress, days quite a bit or extremely stressful",7593.0,1300.0,13100.0,3600.0,19100.0,6400.0,9300.0,2400.0,0.0,6200.0,500.0,0.0,0.0
348,2002,New Brunswick,Females,1,"Suicidal thoughts, 12 months",0.0,1300.0,13100.0,3600.0,19100.0,6400.0,9300.0,2400.0,0.0,6200.0,500.0,0.0,0.0
349,2002,New Brunswick,Females,1,"Suicidal thoughts, life",8803.0,1300.0,13100.0,3600.0,19100.0,6400.0,9300.0,2400.0,0.0,6200.0,500.0,0.0,0.0
350,2002,New Brunswick,Females,2,"Cannabis use, 12 months",9819.0,2000.0,1500.0,53000.0,11000.0,19800.0,7700.0,900.0,2400.0,17100.0,2300.0,0.0,2800.0
351,2002,New Brunswick,Females,2,"Cannabis use, life",59362.0,2000.0,1500.0,53000.0,11000.0,19800.0,7700.0,900.0,2400.0,17100.0,2300.0,0.0,2800.0
352,2002,New Brunswick,Females,2,"Eating disorder, current diagnosed condition",0.0,2000.0,1500.0,53000.0,11000.0,19800.0,7700.0,900.0,2400.0,17100.0,2300.0,0.0,2800.0
353,2002,New Brunswick,Females,2,"Major depressive episode, 12 months",0.0,2000.0,1500.0,53000.0,11000.0,19800.0,7700.0,900.0,2400.0,17100.0,2300.0,0.0,2800.0
354,2002,New Brunswick,Females,2,"Major depressive episode, life",17730.0,2000.0,1500.0,53000.0,11000.0,19800.0,7700.0,900.0,2400.0,17100.0,2300.0,0.0,2800.0
355,2002,New Brunswick,Females,2,"Perceived mental health, fair or poor",10894.0,2000.0,1500.0,53000.0,11000.0,19800.0,7700.0,900.0,2400.0,17100.0,2300.0,0.0,2800.0
356,2002,New Brunswick,Females,2,"Perceived mental health, good",27044.0,2000.0,1500.0,53000.0,11000.0,19800.0,7700.0,900.0,2400.0,17100.0,2300.0,0.0,2800.0
357,2002,New Brunswick,Females,2,"Perceived mental health, very good or excellent",74346.0,2000.0,1500.0,53000.0,11000.0,19800.0,7700.0,900.0,2400.0,17100.0,2300.0,0.0,2800.0
358,2002,New Brunswick,Females,2,"Post-traumatic stress disorder, current diagnosed condition",0.0,2000.0,1500.0,53000.0,11000.0,19800.0,7700.0,900.0,2400.0,17100.0,2300.0,0.0,2800.0
359,2002,New Brunswick,Females,2,"Self-rated work stress, days a bit stressful",43150.0,2000.0,1500.0,53000.0,11000.0,19800.0,7700.0,900.0,2400.0,17100.0,2300.0,0.0,2800.0
360,2002,New Brunswick,Females,2,"Self-rated work stress, days not at all or not very stressful",29053.0,2000.0,1500.0,53000.0,11000.0,19800.0,7700.0,900.0,2400.0,17100.0,2300.0,0.0,2800.0
361,2002,New Brunswick,Females,2,"Self-rated work stress, days quite a bit or extremely stressful",23049.0,2000.0,1500.0,53000.0,11000.0,19800.0,7700.0,900.0,2400.0,17100.0,2300.0,0.0,2800.0
362,2002,New Brunswick,Females,2,"Suicidal thoughts, 12 months",5215.0,2000.0,1500.0,53000.0,11000.0,19800.0,7700.0,900.0,2400.0,17100.0,2300.0,0.0,2800.0
363,2002,New Brunswick,Females,2,"Suicidal thoughts, life",14687.0,2000.0,1500.0,53000.0,11000.0,19800.0,7700.0,900.0,2400.0,17100.0,2300.0,0.0,2800.0
364,2002,New Brunswick,Females,3,"Cannabis use, 12 months",0.0,0.0,0.0,39700.0,3100.0,3500.0,4000.0,0.0,0.0,3200.0,0.0,2300.0,0.0
365,2002,New Brunswick,Females,3,"Cannabis use, life",17088.0,0.0,0.0,39700.0,3100.0,3500.0,4000.0,0.0,0.0,3200.0,0.0,2300.0,0.0
366,2002,New Brunswick,Females,3,"Eating disorder, current diagnosed condition",0.0,0.0,0.0,39700.0,3100.0,3500.0,4000.0,0.0,0.0,3200.0,0.0,2300.0,0.0
367,2002,New Brunswick,Females,3,"Major depressive episode, 12 months",5180.0,0.0,0.0,39700.0,3100.0,3500.0,4000.0,0.0,0.0,3200.0,0.0,2300.0,0.0
368,2002,New Brunswick,Females,3,"Major depressive episode, life",15552.0,0.0,0.0,39700.0,3100.0,3500.0,4000.0,0.0,0.0,3200.0,0.0,2300.0,0.0
369,2002,New Brunswick,Females,3,"Perceived mental health, fair or poor",12516.0,0.0,0.0,39700.0,3100.0,3500.0,4000.0,0.0,0.0,3200.0,0.0,2300.0,0.0
370,2002,New Brunswick,Females,3,"Perceived mental health, good",40897.0,0.0,0.0,39700.0,3100.0,3500.0,4000.0,0.0,0.0,3200.0,0.0,2300.0,0.0
371,2002,New Brunswick,Females,3,"Perceived mental health, very good or excellent",44369.0,0.0,0.0,39700.0,3100.0,3500.0,4000.0,0.0,0.0,3200.0,0.0,2300.0,0.0
372,2002,New Brunswick,Females,3,"Post-traumatic stress disorder, current diagnosed condition",0.0,0.0,0.0,39700.0,3100.0,3500.0,4000.0,0.0,0.0,3200.0,0.0,2300.0,0.0
373,2002,New Brunswick,Females,3,"Self-rated work stress, days a bit stressful",21197.0,0.0,0.0,39700.0,3100.0,3500.0,4000.0,0.0,0.0,3200.0,0.0,2300.0,0.0
374,2002,New Brunswick,Females,3,"Self-rated work stress, days not at all or not very stressful",14480.0,0.0,0.0,39700.0,3100.0,3500.0,4000.0,0.0,0.0,3200.0,0.0,2300.0,0.0
375,2002,New Brunswick,Females,3,"Self-rated work stress, days quite a bit or extremely stressful",18911.0,0.0,0.0,39700.0,3100.0,3500.0,4000.0,0.0,0.0,3200.0,0.0,2300.0,0.0
376,2002,New Brunswick,Females,3,"Suicidal thoughts, 12 months",0.0,0.0,0.0,39700.0,3100.0,3500.0,4000.0,0.0,0.0,3200.0,0.0,2300.0,0.0
377,2002,New Brunswick,Females,3,"Suicidal thoughts, life",14149.0,0.0,0.0,39700.0,3100.0,3500.0,4000.0,0.0,0.0,3200.0,0.0,2300.0,0.0
378,2002,New Brunswick,Females,4,"Cannabis use, 12 months",0.0,0.0,0.0,85200.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0
379,2002,New Brunswick,Females,4,"Cannabis use, life",0.0,0.0,0.0,85200.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0
380,2002,New Brunswick,Females,4,"Eating disorder, current diagnosed condition",0.0,0.0,0.0,85200.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0
381,2002,New Brunswick,Females,4,"Major depressive episode, 12 months",0.0,0.0,0.0,85200.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0
382,2002,New Brunswick,Females,4,"Major depressive episode, life",4826.0,0.0,0.0,85200.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0
383,2002,New Brunswick,Females,4,"Perceived mental health, fair or poor",4722.0,0.0,0.0,85200.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0
384,2002,New Brunswick,Females,4,"Perceived mental health, good",18978.0,0.0,0.0,85200.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0
385,2002,New Brunswick,Females,4,"Perceived mental health, very good or excellent",29339.0,0.0,0.0,85200.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0
386,2002,New Brunswick,Females,4,"Post-traumatic stress disorder, current diagnosed condition",0.0,0.0,0.0,85200.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0
387,2002,New Brunswick,Females,4,"Self-rated work stress, days a bit stressful",0.0,0.0,0.0,85200.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0
388,2002,New Brunswick,Females,4,"Self-rated work stress, days not at all or not very stressful",0.0,0.0,0.0,85200.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0
389,2002,New Brunswick,Females,4,"Self-rated work stress, days quite a bit or extremely stressful",0.0,0.0,0.0,85200.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0
390,2002,New Brunswick,Females,4,"Suicidal thoughts, 12 months",0.0,0.0,0.0,85200.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0
391,2002,New Brunswick,Females,4,"Suicidal thoughts, life",0.0,0.0,0.0,85200.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0
392,2002,New Brunswick,Males,1,"Cannabis use, 12 months",20634.0,2200.0,13300.0,3400.0,17400.0,12800.0,13300.0,600.0,0.0,12200.0,0.0,0.0,0.0
393,2002,New Brunswick,Males,1,"Cannabis use, life",28785.0,2200.0,13300.0,3400.0,17400.0,12800.0,13300.0,600.0,0.0,12200.0,0.0,0.0,0.0
394,2002,New Brunswick,Males,1,"Eating disorder, current diagnosed condition",0.0,2200.0,13300.0,3400.0,17400.0,12800.0,13300.0,600.0,0.0,12200.0,0.0,0.0,0.0
395,2002,New Brunswick,Males,1,"Major depressive episode, 12 months",0.0,2200.0,13300.0,3400.0,17400.0,12800.0,13300.0,600.0,0.0,12200.0,0.0,0.0,0.0
396,2002,New Brunswick,Males,1,"Major depressive episode, life",0.0,2200.0,13300.0,3400.0,17400.0,12800.0,13300.0,600.0,0.0,12200.0,0.0,0.0,0.0
397,2002,New Brunswick,Males,1,"Perceived mental health, fair or poor",0.0,2200.0,13300.0,3400.0,17400.0,12800.0,13300.0,600.0,0.0,12200.0,0.0,0.0,0.0
398,2002,New Brunswick,Males,1,"Perceived mental health, good",7636.0,2200.0,13300.0,3400.0,17400.0,12800.0,13300.0,600.0,0.0,12200.0,0.0,0.0,0.0
399,2002,New Brunswick,Males,1,"Perceived mental health, very good or excellent",39357.0,2200.0,13300.0,3400.0,17400.0,12800.0,13300.0,600.0,0.0,12200.0,0.0,0.0,0.0
400,2002,New Brunswick,Males,1,"Post-traumatic stress disorder, current diagnosed condition",0.0,2200.0,13300.0,3400.0,17400.0,12800.0,13300.0,600.0,0.0,12200.0,0.0,0.0,0.0
401,2002,New Brunswick,Males,1,"Self-rated work stress, days a bit stressful",12163.0,2200.0,13300.0,3400.0,17400.0,12800.0,13300.0,600.0,0.0,12200.0,0.0,0.0,0.0
402,2002,New Brunswick,Males,1,"Self-rated work stress, days not at all or not very stressful",27438.0,2200.0,13300.0,3400.0,17400.0,12800.0,13300.0,600.0,0.0,12200.0,0.0,0.0,0.0
403,2002,New Brunswick,Males,1,"Self-rated work stress, days quite a bit or extremely stressful",4162.0,2200.0,13300.0,3400.0,17400.0,12800.0,13300.0,600.0,0.0,12200.0,0.0,0.0,0.0
404,2002,New Brunswick,Males,1,"Suicidal thoughts, 12 months",0.0,2200.0,13300.0,3400.0,17400.0,12800.0,13300.0,600.0,0.0,12200.0,0.0,0.0,0.0
405,2002,New Brunswick,Males,1,"Suicidal thoughts, life",7816.0,2200.0,13300.0,3400.0,17400.0,12800.0,13300.0,600.0,0.0,12200.0,0.0,0.0,0.0
406,2002,New Brunswick,Males,2,"Cannabis use, 12 months",20433.0,500.0,1300.0,25800.0,6400.0,33000.0,4300.0,1200.0,1600.0,28600.0,0.0,0.0,4400.0
407,2002,New Brunswick,Males,2,"Cannabis use, life",72759.0,500.0,1300.0,25800.0,6400.0,33000.0,4300.0,1200.0,1600.0,28600.0,0.0,0.0,4400.0
408,2002,New Brunswick,Males,2,"Eating disorder, current diagnosed condition",0.0,500.0,1300.0,25800.0,6400.0,33000.0,4300.0,1200.0,1600.0,28600.0,0.0,0.0,4400.0
409,2002,New Brunswick,Males,2,"Major depressive episode, 12 months",0.0,500.0,1300.0,25800.0,6400.0,33000.0,4300.0,1200.0,1600.0,28600.0,0.0,0.0,4400.0
410,2002,New Brunswick,Males,2,"Major depressive episode, life",11640.0,500.0,1300.0,25800.0,6400.0,33000.0,4300.0,1200.0,1600.0,28600.0,0.0,0.0,4400.0
411,2002,New Brunswick,Males,2,"Perceived mental health, fair or poor",7884.0,500.0,1300.0,25800.0,6400.0,33000.0,4300.0,1200.0,1600.0,28600.0,0.0,0.0,4400.0
412,2002,New Brunswick,Males,2,"Perceived mental health, good",32522.0,500.0,1300.0,25800.0,6400.0,33000.0,4300.0,1200.0,1600.0,28600.0,0.0,0.0,4400.0
413,2002,New Brunswick,Males,2,"Perceived mental health, very good or excellent",69735.0,500.0,1300.0,25800.0,6400.0,33000.0,4300.0,1200.0,1600.0,28600.0,0.0,0.0,4400.0
414,2002,New Brunswick,Males,2,"Post-traumatic stress disorder, current diagnosed condition",0.0,500.0,1300.0,25800.0,6400.0,33000.0,4300.0,1200.0,1600.0,28600.0,0.0,0.0,4400.0
415,2002,New Brunswick,Males,2,"Self-rated work stress, days a bit stressful",45026.0,500.0,1300.0,25800.0,6400.0,33000.0,4300.0,1200.0,1600.0,28600.0,0.0,0.0,4400.0
416,2002,New Brunswick,Males,2,"Self-rated work stress, days not at all or not very stressful",29963.0,500.0,1300.0,25800.0,6400.0,33000.0,4300.0,1200.0,1600.0,28600.0,0.0,0.0,4400.0
417,2002,New Brunswick,Males,2,"Self-rated work stress, days quite a bit or extremely stressful",29332.0,500.0,1300.0,25800.0,6400.0,33000.0,4300.0,1200.0,1600.0,28600.0,0.0,0.0,4400.0
418,2002,New Brunswick,Males,2,"Suicidal thoughts, 12 months",0.0,500.0,1300.0,25800.0,6400.0,33000.0,4300.0,1200.0,1600.0,28600.0,0.0,0.0,4400.0
419,2002,New Brunswick,Males,2,"Suicidal thoughts, life",16374.0,500.0,1300.0,25800.0,6400.0,33000.0,4300.0,1200.0,1600.0,28600.0,0.0,0.0,4400.0
420,2002,New Brunswick,Males,3,"Cannabis use, 12 months",7233.0,0.0,0.0,28000.0,3700.0,6800.0,1000.0,0.0,0.0,6000.0,0.0,2500.0,0.0
421,2002,New Brunswick,Males,3,"Cannabis use, life",37651.0,0.0,0.0,28000.0,3700.0,6800.0,1000.0,0.0,0.0,6000.0,0.0,2500.0,0.0
422,2002,New Brunswick,Males,3,"Eating disorder, current diagnosed condition",0.0,0.0,0.0,28000.0,3700.0,6800.0,1000.0,0.0,0.0,6000.0,0.0,2500.0,0.0
423,2002,New Brunswick,Males,3,"Major depressive episode, 12 months",3475.0,0.0,0.0,28000.0,3700.0,6800.0,1000.0,0.0,0.0,6000.0,0.0,2500.0,0.0
424,2002,New Brunswick,Males,3,"Major depressive episode, life",12014.0,0.0,0.0,28000.0,3700.0,6800.0,1000.0,0.0,0.0,6000.0,0.0,2500.0,0.0
425,2002,New Brunswick,Males,3,"Perceived mental health, fair or poor",7342.0,0.0,0.0,28000.0,3700.0,6800.0,1000.0,0.0,0.0,6000.0,0.0,2500.0,0.0
426,2002,New Brunswick,Males,3,"Perceived mental health, good",30868.0,0.0,0.0,28000.0,3700.0,6800.0,1000.0,0.0,0.0,6000.0,0.0,2500.0,0.0
427,2002,New Brunswick,Males,3,"Perceived mental health, very good or excellent",58365.0,0.0,0.0,28000.0,3700.0,6800.0,1000.0,0.0,0.0,6000.0,0.0,2500.0,0.0
428,2002,New Brunswick,Males,3,"Post-traumatic stress disorder, current diagnosed condition",0.0,0.0,0.0,28000.0,3700.0,6800.0,1000.0,0.0,0.0,6000.0,0.0,2500.0,0.0
429,2002,New Brunswick,Males,3,"Self-rated work stress, days a bit stressful",30621.0,0.0,0.0,28000.0,3700.0,6800.0,1000.0,0.0,0.0,6000.0,0.0,2500.0,0.0
430,2002,New Brunswick,Males,3,"Self-rated work stress, days not at all or not very stressful",27584.0,0.0,0.0,28000.0,3700.0,6800.0,1000.0,0.0,0.0,6000.0,0.0,2500.0,0.0
431,2002,New Brunswick,Males,3,"Self-rated work stress, days quite a bit or extremely stressful",15496.0,0.0,0.0,28000.0,3700.0,6800.0,1000.0,0.0,0.0,6000.0,0.0,2500.0,0.0
432,2002,New Brunswick,Males,3,"Suicidal thoughts, 12 months",0.0,0.0,0.0,28000.0,3700.0,6800.0,1000.0,0.0,0.0,6000.0,0.0,2500.0,0.0
433,2002,New Brunswick,Males,3,"Suicidal thoughts, life",9691.0,0.0,0.0,28000.0,3700.0,6800.0,1000.0,0.0,0.0,6000.0,0.0,2500.0,0.0
434,2002,New Brunswick,Males,4,"Cannabis use, 12 months",0.0,0.0,0.0,73400.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
435,2002,New Brunswick,Males,4,"Cannabis use, life",0.0,0.0,0.0,73400.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
436,2002,New Brunswick,Males,4,"Eating disorder, current diagnosed condition",0.0,0.0,0.0,73400.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
437,2002,New Brunswick,Males,4,"Major depressive episode, 12 months",0.0,0.0,0.0,73400.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
438,2002,New Brunswick,Males,4,"Major depressive episode, life",0.0,0.0,0.0,73400.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
439,2002,New Brunswick,Males,4,"Perceived mental health, fair or poor",0.0,0.0,0.0,73400.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
440,2002,New Brunswick,Males,4,"Perceived mental health, good",16270.0,0.0,0.0,73400.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
441,2002,New Brunswick,Males,4,"Perceived mental health, very good or excellent",21737.0,0.0,0.0,73400.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
442,2002,New Brunswick,Males,4,"Post-traumatic stress disorder, current diagnosed condition",0.0,0.0,0.0,73400.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
