,Year,Province,Sex,Age_group,Num_Person_Health,J_L_R_Dissatisfied,J_L_R_Going_to_school,J_L_R_not_worked_last_year,J_L_R_Job_leavers,J_L_R_Jobs_losers,J_L_R_Never_worked,J_L_R_Other_reasons,J_L_R_Own_illness_disability,J_L_R_Permanent_layoff,J_L_R_Personal_family_reasons,J_L_R_Retired,J_L_R_Temporary_layoff,Indicators_Health,class
909,2017,Newfoundland and Labrador,Males,2,10300.0,600.0,1000.0,20500.0,4600.0,30400.0,3600.0,0.0,600.0,28600.0,0.0,0.0,1800.0,"Perceived life stress, most days quite a bit or extremely stressful",3
910,2017,Newfoundland and Labrador,Males,2,0.0,600.0,1000.0,20500.0,4600.0,30400.0,3600.0,0.0,600.0,28600.0,0.0,0.0,1800.0,"Perceived mental health, fair or poor",3
911,2017,Newfoundland and Labrador,Males,2,35400.0,600.0,1000.0,20500.0,4600.0,30400.0,3600.0,0.0,600.0,28600.0,0.0,0.0,1800.0,"Perceived mental health, very good or excellent",3
912,2017,Newfoundland and Labrador,Males,2,27900.0,600.0,1000.0,20500.0,4600.0,30400.0,3600.0,0.0,600.0,28600.0,0.0,0.0,1800.0,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",3
913,2017,Newfoundland and Labrador,Males,2,35200.0,600.0,1000.0,20500.0,4600.0,30400.0,3600.0,0.0,600.0,28600.0,0.0,0.0,1800.0,"Sense of belonging to local community, somewhat strong or very strong",3
914,2017,Newfoundland and Labrador,Males,3,21000.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,Arthritis (15 years and over),3
915,2017,Newfoundland and Labrador,Males,3,0.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,Asthma,3
916,2017,Newfoundland and Labrador,Males,3,25800.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), obese",3
917,2017,Newfoundland and Labrador,Males,3,22800.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",3
918,2017,Newfoundland and Labrador,Males,3,0.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,Chronic obstructive pulmonary disease (COPD; 35 years and over),3
919,2017,Newfoundland and Labrador,Males,3,0.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,Contact with a medical doctor in the past 12 months,3
920,2017,Newfoundland and Labrador,Males,3,19400.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,"Current smoker, daily",3
921,2017,Newfoundland and Labrador,Males,3,20100.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,"Current smoker, daily or occasional",3
922,2017,Newfoundland and Labrador,Males,3,6300.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,Diabetes,3
923,2017,Newfoundland and Labrador,Males,3,9800.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,"Fruit and vegetable consumption, 5 times or more per day",3
924,2017,Newfoundland and Labrador,Males,3,54800.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,Has a regular healthcare provider,3
925,2017,Newfoundland and Labrador,Males,3,26100.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,Heavy drinking,3
926,2017,Newfoundland and Labrador,Males,3,27400.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,High blood pressure,3
927,2017,Newfoundland and Labrador,Males,3,17100.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,Influenza immunization in the past 12 months,3
928,2017,Newfoundland and Labrador,Males,3,55700.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,"Life satisfaction, satisfied or very satisfied",3
929,2017,Newfoundland and Labrador,Males,3,4400.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,Mood disorder,3
930,2017,Newfoundland and Labrador,Males,3,7600.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,"Perceived health, fair or poor",3
931,2017,Newfoundland and Labrador,Males,3,33400.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,"Perceived health, very good or excellent",3
932,2017,Newfoundland and Labrador,Males,3,8800.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,"Perceived life stress, most days quite a bit or extremely stressful",3
933,2017,Newfoundland and Labrador,Males,3,0.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,"Perceived mental health, fair or poor",3
934,2017,Newfoundland and Labrador,Males,3,42600.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,"Perceived mental health, very good or excellent",3
935,2017,Newfoundland and Labrador,Males,3,34200.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",3
936,2017,Newfoundland and Labrador,Males,3,49700.0,0.0,0.0,24600.0,3200.0,13600.0,0.0,0.0,500.0,12800.0,0.0,2100.0,0.0,"Sense of belonging to local community, somewhat strong or very strong",3
937,2017,Newfoundland and Labrador,Males,4,17500.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,Arthritis (15 years and over),3
938,2017,Newfoundland and Labrador,Males,4,0.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,Asthma,3
939,2017,Newfoundland and Labrador,Males,4,15500.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), obese",3
940,2017,Newfoundland and Labrador,Males,4,18600.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",3
941,2017,Newfoundland and Labrador,Males,4,6600.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,Chronic obstructive pulmonary disease (COPD; 35 years and over),3
942,2017,Newfoundland and Labrador,Males,4,0.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,Contact with a medical doctor in the past 12 months,3
943,2017,Newfoundland and Labrador,Males,4,4800.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,"Current smoker, daily",3
944,2017,Newfoundland and Labrador,Males,4,5500.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,"Current smoker, daily or occasional",3
945,2017,Newfoundland and Labrador,Males,4,9800.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,Diabetes,3
946,2017,Newfoundland and Labrador,Males,4,3900.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,"Fruit and vegetable consumption, 5 times or more per day",3
947,2017,Newfoundland and Labrador,Males,4,42600.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,Has a regular healthcare provider,3
948,2017,Newfoundland and Labrador,Males,4,8000.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,Heavy drinking,3
949,2017,Newfoundland and Labrador,Males,4,24200.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,High blood pressure,3
950,2017,Newfoundland and Labrador,Males,4,20500.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,Influenza immunization in the past 12 months,3
951,2017,Newfoundland and Labrador,Males,4,37800.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,"Life satisfaction, satisfied or very satisfied",3
952,2017,Newfoundland and Labrador,Males,4,2200.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,Mood disorder,3
953,2017,Newfoundland and Labrador,Males,4,8400.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,"Perceived health, fair or poor",3
954,2017,Newfoundland and Labrador,Males,4,22800.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,"Perceived health, very good or excellent",3
955,2017,Newfoundland and Labrador,Males,4,2900.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,"Perceived life stress, most days quite a bit or extremely stressful",3
956,2017,Newfoundland and Labrador,Males,4,0.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,"Perceived mental health, fair or poor",3
957,2017,Newfoundland and Labrador,Males,4,28900.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,"Perceived mental health, very good or excellent",3
958,2017,Newfoundland and Labrador,Males,4,17900.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",3
959,2017,Newfoundland and Labrador,Males,4,34800.0,0.0,0.0,80400.0,2200.0,3900.0,1400.0,0.0,0.0,3800.0,0.0,1600.0,0.0,"Sense of belonging to local community, somewhat strong or very strong",3
960,2017,Nova Scotia,Females,1,0.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,Arthritis (15 years and over),1
961,2017,Nova Scotia,Females,1,9000.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,Asthma,1
962,2017,Nova Scotia,Females,1,23000.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), obese",1
963,2017,Nova Scotia,Females,1,25700.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",1
964,2017,Nova Scotia,Females,1,28300.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,Breast milk feeding initiation,1
965,2017,Nova Scotia,Females,1,0.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,Chronic obstructive pulmonary disease (COPD; 35 years and over),1
966,2017,Nova Scotia,Females,1,0.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,Contact with a medical doctor in the past 12 months,1
967,2017,Nova Scotia,Females,1,10400.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,"Current smoker, daily",1
968,2017,Nova Scotia,Females,1,20400.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,"Current smoker, daily or occasional",1
969,2017,Nova Scotia,Females,1,0.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,Diabetes,1
970,2017,Nova Scotia,Females,1,9300.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,"Exclusive breastfeeding, at least 6 months",1
971,2017,Nova Scotia,Females,1,27500.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,"Fruit and vegetable consumption, 5 times or more per day",1
972,2017,Nova Scotia,Females,1,78200.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,Has a regular healthcare provider,1
973,2017,Nova Scotia,Females,1,24600.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,Heavy drinking,1
974,2017,Nova Scotia,Females,1,0.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,High blood pressure,1
975,2017,Nova Scotia,Females,1,32500.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,Influenza immunization in the past 12 months,1
976,2017,Nova Scotia,Females,1,89700.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,"Life satisfaction, satisfied or very satisfied",1
977,2017,Nova Scotia,Females,1,23000.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,Mood disorder,1
978,2017,Nova Scotia,Females,1,5300.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,"Perceived health, fair or poor",1
979,2017,Nova Scotia,Females,1,70400.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,"Perceived health, very good or excellent",1
980,2017,Nova Scotia,Females,1,25500.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,"Perceived life stress, most days quite a bit or extremely stressful",1
981,2017,Nova Scotia,Females,1,15300.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,"Perceived mental health, fair or poor",1
982,2017,Nova Scotia,Females,1,51800.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,"Perceived mental health, very good or excellent",1
983,2017,Nova Scotia,Females,1,61300.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",1
984,2017,Nova Scotia,Females,1,60000.0,1400.0,12100.0,3800.0,16200.0,5400.0,20900.0,0.0,0.0,5200.0,0.0,0.0,0.0,"Sense of belonging to local community, somewhat strong or very strong",1
985,2017,Nova Scotia,Females,2,13200.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,Arthritis (15 years and over),1
986,2017,Nova Scotia,Females,2,10600.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,Asthma,1
987,2017,Nova Scotia,Females,2,31200.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), obese",1
988,2017,Nova Scotia,Females,2,21900.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",1
989,2017,Nova Scotia,Females,2,9000.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,Breast milk feeding initiation,1
990,2017,Nova Scotia,Females,2,0.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,Chronic obstructive pulmonary disease (COPD; 35 years and over),1
991,2017,Nova Scotia,Females,2,0.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,Contact with a medical doctor in the past 12 months,1
992,2017,Nova Scotia,Females,2,10100.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,"Current smoker, daily",1
993,2017,Nova Scotia,Females,2,11300.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,"Current smoker, daily or occasional",1
994,2017,Nova Scotia,Females,2,4000.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,Diabetes,1
995,2017,Nova Scotia,Females,2,0.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,"Exclusive breastfeeding, at least 6 months",1
996,2017,Nova Scotia,Females,2,27800.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,"Fruit and vegetable consumption, 5 times or more per day",1
997,2017,Nova Scotia,Females,2,81800.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,Has a regular healthcare provider,1
998,2017,Nova Scotia,Females,2,25300.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,Heavy drinking,1
999,2017,Nova Scotia,Females,2,8000.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,High blood pressure,1
1000,2017,Nova Scotia,Females,2,39900.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,Influenza immunization in the past 12 months,1
1001,2017,Nova Scotia,Females,2,79200.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,"Life satisfaction, satisfied or very satisfied",1
1002,2017,Nova Scotia,Females,2,15700.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,Mood disorder,1
1003,2017,Nova Scotia,Females,2,12500.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,"Perceived health, fair or poor",1
1004,2017,Nova Scotia,Females,2,56700.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,"Perceived health, very good or excellent",1
1005,2017,Nova Scotia,Females,2,22400.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,"Perceived life stress, most days quite a bit or extremely stressful",1
1006,2017,Nova Scotia,Females,2,8400.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,"Perceived mental health, fair or poor",1
1007,2017,Nova Scotia,Females,2,56100.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,"Perceived mental health, very good or excellent",1
1008,2017,Nova Scotia,Females,2,52900.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",1
1009,2017,Nova Scotia,Females,2,58700.0,600.0,2100.0,48000.0,9600.0,10400.0,7200.0,700.0,2000.0,10000.0,2200.0,0.0,0.0,"Sense of belonging to local community, somewhat strong or very strong",1
1010,2017,Nova Scotia,Females,3,33000.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,Arthritis (15 years and over),1
1011,2017,Nova Scotia,Females,3,7100.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,Asthma,1
1012,2017,Nova Scotia,Females,3,34100.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), obese",1
1013,2017,Nova Scotia,Females,3,36200.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",1
1014,2017,Nova Scotia,Females,3,0.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,Breast milk feeding initiation,1
1015,2017,Nova Scotia,Females,3,7400.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,Chronic obstructive pulmonary disease (COPD; 35 years and over),1
1016,2017,Nova Scotia,Females,3,0.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,Contact with a medical doctor in the past 12 months,1
1017,2017,Nova Scotia,Females,3,19900.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,"Current smoker, daily",1
1018,2017,Nova Scotia,Females,3,23600.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,"Current smoker, daily or occasional",1
1019,2017,Nova Scotia,Females,3,10600.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,Diabetes,1
1020,2017,Nova Scotia,Females,3,0.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,"Exclusive breastfeeding, at least 6 months",1
1021,2017,Nova Scotia,Females,3,32100.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,"Fruit and vegetable consumption, 5 times or more per day",1
1022,2017,Nova Scotia,Females,3,100600.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,Has a regular healthcare provider,1
1023,2017,Nova Scotia,Females,3,15900.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,Heavy drinking,1
1024,2017,Nova Scotia,Females,3,28600.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,High blood pressure,1
1025,2017,Nova Scotia,Females,3,57800.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,Influenza immunization in the past 12 months,1
1026,2017,Nova Scotia,Females,3,100600.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,"Life satisfaction, satisfied or very satisfied",1
1027,2017,Nova Scotia,Females,3,19000.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,Mood disorder,1
1028,2017,Nova Scotia,Females,3,14200.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,"Perceived health, fair or poor",1
1029,2017,Nova Scotia,Females,3,66600.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,"Perceived health, very good or excellent",1
1030,2017,Nova Scotia,Females,3,24400.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,"Perceived life stress, most days quite a bit or extremely stressful",1
1031,2017,Nova Scotia,Females,3,8700.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,"Perceived mental health, fair or poor",1
1032,2017,Nova Scotia,Females,3,74200.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,"Perceived mental health, very good or excellent",1
1033,2017,Nova Scotia,Females,3,48100.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",1
1034,2017,Nova Scotia,Females,3,78300.0,0.0,0.0,54000.0,7400.0,6200.0,3200.0,0.0,0.0,5900.0,0.0,6000.0,0.0,"Sense of belonging to local community, somewhat strong or very strong",1
1035,2017,Nova Scotia,Females,4,63800.0,0.0,0.0,159400.0,3100.0,2200.0,11000.0,0.0,0.0,2200.0,0.0,3000.0,0.0,Arthritis (15 years and over),1
1036,2017,Nova Scotia,Females,4,9500.0,0.0,0.0,159400.0,3100.0,2200.0,11000.0,0.0,0.0,2200.0,0.0,3000.0,0.0,Asthma,1
1037,2017,Nova Scotia,Females,4,32100.0,0.0,0.0,159400.0,3100.0,2200.0,11000.0,0.0,0.0,2200.0,0.0,3000.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), obese",1
1038,2017,Nova Scotia,Females,4,35900.0,0.0,0.0,159400.0,3100.0,2200.0,11000.0,0.0,0.0,2200.0,0.0,3000.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",1
1039,2017,Nova Scotia,Females,4,0.0,0.0,0.0,159400.0,3100.0,2200.0,11000.0,0.0,0.0,2200.0,0.0,3000.0,0.0,Breast milk feeding initiation,1
1040,2017,Nova Scotia,Females,4,10300.0,0.0,0.0,159400.0,3100.0,2200.0,11000.0,0.0,0.0,2200.0,0.0,3000.0,0.0,Chronic obstructive pulmonary disease (COPD; 35 years and over),1
1041,2017,Nova Scotia,Females,4,0.0,0.0,0.0,159400.0,3100.0,2200.0,11000.0,0.0,0.0,2200.0,0.0,3000.0,0.0,Contact with a medical doctor in the past 12 months,1
1042,2017,Nova Scotia,Females,4,4000.0,0.0,0.0,159400.0,3100.0,2200.0,11000.0,0.0,0.0,2200.0,0.0,3000.0,0.0,"Current smoker, daily",1
1043,2017,Nova Scotia,Females,4,6400.0,0.0,0.0,159400.0,3100.0,2200.0,11000.0,0.0,0.0,2200.0,0.0,3000.0,0.0,"Current smoker, daily or occasional",1
1044,2017,Nova Scotia,Females,4,14000.0,0.0,0.0,159400.0,3100.0,2200.0,11000.0,0.0,0.0,2200.0,0.0,3000.0,0.0,Diabetes,1
1045,2017,Nova Scotia,Females,4,0.0,0.0,0.0,159400.0,3100.0,2200.0,11000.0,0.0,0.0,2200.0,0.0,3000.0,0.0,"Exclusive breastfeeding, at least 6 months",1
1046,2017,Nova Scotia,Females,4,23500.0,0.0,0.0,159400.0,3100.0,2200.0,11000.0,0.0,0.0,2200.0,0.0,3000.0,0.0,"Fruit and vegetable consumption, 5 times or more per day",1
1047,2017,Nova Scotia,Females,4,92500.0,0.0,0.0,159400.0,3100.0,2200.0,11000.0,0.0,0.0,2200.0,0.0,3000.0,0.0,Has a regular healthcare provider,1
1048,2017,Nova Scotia,Females,4,4300.0,0.0,0.0,159400.0,3100.0,2200.0,11000.0,0.0,0.0,2200.0,0.0,3000.0,0.0,Heavy drinking,1
1049,2017,Nova Scotia,Females,4,42100.0,0.0,0.0,159400.0,3100.0,2200.0,11000.0,0.0,0.0,2200.0,0.0,3000.0,0.0,High blood pressure,1
