REF_DATE,GEO,Sex,Age group,Indicators,VALUE
2018,Nova Scotia,Females,2,"Perceived mental health, very good or excellent",52300.0
2018,Nova Scotia,Females,2,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",53200.0
2018,Nova Scotia,Females,2,"Sense of belonging to local community, somewhat strong or very strong",63500.0
2018,Nova Scotia,Females,3,Arthritis (15 years and over),43100.0
2018,Nova Scotia,Females,3,Asthma,9400.0
2018,Nova Scotia,Females,3,"Body mass index, adjusted self-reported, adult (18 years and over), obese",41500.0
2018,Nova Scotia,Females,3,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",29600.0
2018,Nova Scotia,Females,3,Breast milk feeding initiation,0.0
2018,Nova Scotia,Females,3,Chronic obstructive pulmonary disease (COPD; 35 years and over),7000.0
2018,Nova Scotia,Females,3,Contact with a medical doctor in the past 12 months,0.0
2018,Nova Scotia,Females,3,"Current smoker, daily",15500.0
2018,Nova Scotia,Females,3,"Current smoker, daily or occasional",20200.0
2018,Nova Scotia,Females,3,Diabetes,10900.0
2018,Nova Scotia,Females,3,"Exclusive breastfeeding, at least 6 months",0.0
2018,Nova Scotia,Females,3,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Nova Scotia,Females,3,Has a regular healthcare provider,101500.0
2018,Nova Scotia,Females,3,Heavy drinking,17300.0
2018,Nova Scotia,Females,3,High blood pressure,32300.0
2018,Nova Scotia,Females,3,Influenza immunization in the past 12 months,55800.0
2018,Nova Scotia,Females,3,"Life satisfaction, satisfied or very satisfied",98300.0
2018,Nova Scotia,Females,3,Mood disorder,15700.0
2018,Nova Scotia,Females,3,"Perceived health, fair or poor",17000.0
2018,Nova Scotia,Females,3,"Perceived health, very good or excellent",62300.0
2018,Nova Scotia,Females,3,"Perceived life stress, most days quite a bit or extremely stressful",24100.0
2018,Nova Scotia,Females,3,"Perceived mental health, fair or poor",11500.0
2018,Nova Scotia,Females,3,"Perceived mental health, very good or excellent",79000.0
2018,Nova Scotia,Females,3,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",51200.0
2018,Nova Scotia,Females,3,"Sense of belonging to local community, somewhat strong or very strong",78900.0
2018,Nova Scotia,Females,4,Arthritis (15 years and over),59900.0
2018,Nova Scotia,Females,4,Asthma,8600.0
2018,Nova Scotia,Females,4,"Body mass index, adjusted self-reported, adult (18 years and over), obese",28200.0
2018,Nova Scotia,Females,4,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",35400.0
2018,Nova Scotia,Females,4,Breast milk feeding initiation,0.0
2018,Nova Scotia,Females,4,Chronic obstructive pulmonary disease (COPD; 35 years and over),9600.0
2018,Nova Scotia,Females,4,Contact with a medical doctor in the past 12 months,0.0
2018,Nova Scotia,Females,4,"Current smoker, daily",7700.0
2018,Nova Scotia,Females,4,"Current smoker, daily or occasional",10500.0
2018,Nova Scotia,Females,4,Diabetes,16400.0
2018,Nova Scotia,Females,4,"Exclusive breastfeeding, at least 6 months",0.0
2018,Nova Scotia,Females,4,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Nova Scotia,Females,4,Has a regular healthcare provider,94800.0
2018,Nova Scotia,Females,4,Heavy drinking,3500.0
2018,Nova Scotia,Females,4,High blood pressure,50300.0
2018,Nova Scotia,Females,4,Influenza immunization in the past 12 months,71500.0
2018,Nova Scotia,Females,4,"Life satisfaction, satisfied or very satisfied",79600.0
2018,Nova Scotia,Females,4,Mood disorder,10800.0
2018,Nova Scotia,Females,4,"Perceived health, fair or poor",25400.0
2018,Nova Scotia,Females,4,"Perceived health, very good or excellent",43100.0
2018,Nova Scotia,Females,4,"Perceived life stress, most days quite a bit or extremely stressful",13900.0
2018,Nova Scotia,Females,4,"Perceived mental health, fair or poor",8600.0
2018,Nova Scotia,Females,4,"Perceived mental health, very good or excellent",61000.0
2018,Nova Scotia,Females,4,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",28000.0
2018,Nova Scotia,Females,4,"Sense of belonging to local community, somewhat strong or very strong",75800.0
2018,Nova Scotia,Males,1,Arthritis (15 years and over),0.0
2018,Nova Scotia,Males,1,Asthma,10300.0
2018,Nova Scotia,Males,1,"Body mass index, adjusted self-reported, adult (18 years and over), obese",27900.0
2018,Nova Scotia,Males,1,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",37200.0
2018,Nova Scotia,Males,1,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0
2018,Nova Scotia,Males,1,Contact with a medical doctor in the past 12 months,0.0
2018,Nova Scotia,Males,1,"Current smoker, daily",8900.0
2018,Nova Scotia,Males,1,"Current smoker, daily or occasional",15100.0
2018,Nova Scotia,Males,1,Diabetes,0.0
2018,Nova Scotia,Males,1,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Nova Scotia,Males,1,Has a regular healthcare provider,62400.0
2018,Nova Scotia,Males,1,Heavy drinking,34800.0
2018,Nova Scotia,Males,1,High blood pressure,0.0
2018,Nova Scotia,Males,1,Influenza immunization in the past 12 months,22300.0
2018,Nova Scotia,Males,1,"Life satisfaction, satisfied or very satisfied",85100.0
2018,Nova Scotia,Males,1,Mood disorder,13700.0
2018,Nova Scotia,Males,1,"Perceived health, fair or poor",13600.0
2018,Nova Scotia,Males,1,"Perceived health, very good or excellent",61800.0
2018,Nova Scotia,Males,1,"Perceived life stress, most days quite a bit or extremely stressful",15600.0
2018,Nova Scotia,Males,1,"Perceived mental health, fair or poor",8700.0
2018,Nova Scotia,Males,1,"Perceived mental health, very good or excellent",61800.0
2018,Nova Scotia,Males,1,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",68600.0
2018,Nova Scotia,Males,1,"Sense of belonging to local community, somewhat strong or very strong",53200.0
2018,Nova Scotia,Males,2,Arthritis (15 years and over),10500.0
2018,Nova Scotia,Males,2,Asthma,8800.0
2018,Nova Scotia,Males,2,"Body mass index, adjusted self-reported, adult (18 years and over), obese",29200.0
2018,Nova Scotia,Males,2,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",31700.0
2018,Nova Scotia,Males,2,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0
2018,Nova Scotia,Males,2,Contact with a medical doctor in the past 12 months,0.0
2018,Nova Scotia,Males,2,"Current smoker, daily",19100.0
2018,Nova Scotia,Males,2,"Current smoker, daily or occasional",24600.0
2018,Nova Scotia,Males,2,Diabetes,0.0
2018,Nova Scotia,Males,2,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Nova Scotia,Males,2,Has a regular healthcare provider,61600.0
2018,Nova Scotia,Males,2,Heavy drinking,21800.0
2018,Nova Scotia,Males,2,High blood pressure,7600.0
2018,Nova Scotia,Males,2,Influenza immunization in the past 12 months,24200.0
2018,Nova Scotia,Males,2,"Life satisfaction, satisfied or very satisfied",76000.0
2018,Nova Scotia,Males,2,Mood disorder,5900.0
2018,Nova Scotia,Males,2,"Perceived health, fair or poor",5000.0
2018,Nova Scotia,Males,2,"Perceived health, very good or excellent",54700.0
2018,Nova Scotia,Males,2,"Perceived life stress, most days quite a bit or extremely stressful",14800.0
2018,Nova Scotia,Males,2,"Perceived mental health, fair or poor",5100.0
2018,Nova Scotia,Males,2,"Perceived mental health, very good or excellent",56000.0
2018,Nova Scotia,Males,2,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",48400.0
2018,Nova Scotia,Males,2,"Sense of belonging to local community, somewhat strong or very strong",56700.0
2018,Nova Scotia,Males,3,Arthritis (15 years and over),42000.0
2018,Nova Scotia,Males,3,Asthma,6800.0
2018,Nova Scotia,Males,3,"Body mass index, adjusted self-reported, adult (18 years and over), obese",38500.0
2018,Nova Scotia,Males,3,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",45700.0
2018,Nova Scotia,Males,3,Chronic obstructive pulmonary disease (COPD; 35 years and over),6100.0
2018,Nova Scotia,Males,3,Contact with a medical doctor in the past 12 months,0.0
2018,Nova Scotia,Males,3,"Current smoker, daily",25900.0
2018,Nova Scotia,Males,3,"Current smoker, daily or occasional",29000.0
2018,Nova Scotia,Males,3,Diabetes,16000.0
2018,Nova Scotia,Males,3,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Nova Scotia,Males,3,Has a regular healthcare provider,95600.0
2018,Nova Scotia,Males,3,Heavy drinking,31100.0
2018,Nova Scotia,Males,3,High blood pressure,36300.0
2018,Nova Scotia,Males,3,Influenza immunization in the past 12 months,47800.0
2018,Nova Scotia,Males,3,"Life satisfaction, satisfied or very satisfied",90600.0
2018,Nova Scotia,Males,3,Mood disorder,7500.0
2018,Nova Scotia,Males,3,"Perceived health, fair or poor",21500.0
2018,Nova Scotia,Males,3,"Perceived health, very good or excellent",54400.0
2018,Nova Scotia,Males,3,"Perceived life stress, most days quite a bit or extremely stressful",16000.0
2018,Nova Scotia,Males,3,"Perceived mental health, fair or poor",9700.0
2018,Nova Scotia,Males,3,"Perceived mental health, very good or excellent",74900.0
2018,Nova Scotia,Males,3,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",62900.0
2018,Nova Scotia,Males,3,"Sense of belonging to local community, somewhat strong or very strong",83100.0
2018,Nova Scotia,Males,4,Arthritis (15 years and over),36700.0
2018,Nova Scotia,Males,4,Asthma,2000.0
2018,Nova Scotia,Males,4,"Body mass index, adjusted self-reported, adult (18 years and over), obese",26700.0
2018,Nova Scotia,Males,4,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",35200.0
2018,Nova Scotia,Males,4,Chronic obstructive pulmonary disease (COPD; 35 years and over),9900.0
2018,Nova Scotia,Males,4,Contact with a medical doctor in the past 12 months,0.0
2018,Nova Scotia,Males,4,"Current smoker, daily",8300.0
2018,Nova Scotia,Males,4,"Current smoker, daily or occasional",10200.0
2018,Nova Scotia,Males,4,Diabetes,17400.0
2018,Nova Scotia,Males,4,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Nova Scotia,Males,4,Has a regular healthcare provider,82400.0
2018,Nova Scotia,Males,4,Heavy drinking,12200.0
2018,Nova Scotia,Males,4,High blood pressure,40400.0
2018,Nova Scotia,Males,4,Influenza immunization in the past 12 months,54600.0
2018,Nova Scotia,Males,4,"Life satisfaction, satisfied or very satisfied",70400.0
2018,Nova Scotia,Males,4,Mood disorder,4200.0
2018,Nova Scotia,Males,4,"Perceived health, fair or poor",19700.0
2018,Nova Scotia,Males,4,"Perceived health, very good or excellent",42000.0
2018,Nova Scotia,Males,4,"Perceived life stress, most days quite a bit or extremely stressful",8700.0
2018,Nova Scotia,Males,4,"Perceived mental health, fair or poor",4500.0
2018,Nova Scotia,Males,4,"Perceived mental health, very good or excellent",51200.0
2018,Nova Scotia,Males,4,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",36800.0
2018,Nova Scotia,Males,4,"Sense of belonging to local community, somewhat strong or very strong",66900.0
2018,Ontario,Females,1,Arthritis (15 years and over),50400.0
2018,Ontario,Females,1,Asthma,112300.0
2018,Ontario,Females,1,"Body mass index, adjusted self-reported, adult (18 years and over), obese",250600.0
2018,Ontario,Females,1,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",396600.0
2018,Ontario,Females,1,Breast milk feeding initiation,295900.0
2018,Ontario,Females,1,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0
2018,Ontario,Females,1,Contact with a medical doctor in the past 12 months,0.0
2018,Ontario,Females,1,"Current smoker, daily",135200.0
2018,Ontario,Females,1,"Current smoker, daily or occasional",215100.0
2018,Ontario,Females,1,Diabetes,0.0
2018,Ontario,Females,1,"Exclusive breastfeeding, at least 6 months",106100.0
2018,Ontario,Females,1,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Ontario,Females,1,Has a regular healthcare provider,1443200.0
2018,Ontario,Females,1,Heavy drinking,347000.0
2018,Ontario,Females,1,High blood pressure,0.0
2018,Ontario,Females,1,Influenza immunization in the past 12 months,391900.0
2018,Ontario,Females,1,"Life satisfaction, satisfied or very satisfied",1548000.0
2018,Ontario,Females,1,Mood disorder,240800.0
2018,Ontario,Females,1,"Perceived health, fair or poor",128800.0
2018,Ontario,Females,1,"Perceived health, very good or excellent",1126900.0
2018,Ontario,Females,1,"Perceived life stress, most days quite a bit or extremely stressful",401800.0
2018,Ontario,Females,1,"Perceived mental health, fair or poor",221200.0
2018,Ontario,Females,1,"Perceived mental health, very good or excellent",959300.0
2018,Ontario,Females,1,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",906200.0
2018,Ontario,Females,1,"Sense of belonging to local community, somewhat strong or very strong",1057300.0
2018,Ontario,Females,2,Arthritis (15 years and over),146200.0
2018,Ontario,Females,2,Asthma,136000.0
2018,Ontario,Females,2,"Body mass index, adjusted self-reported, adult (18 years and over), obese",335800.0
2018,Ontario,Females,2,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",441300.0
2018,Ontario,Females,2,Breast milk feeding initiation,244100.0
2018,Ontario,Females,2,Chronic obstructive pulmonary disease (COPD; 35 years and over),32200.0
2018,Ontario,Females,2,Contact with a medical doctor in the past 12 months,0.0
2018,Ontario,Females,2,"Current smoker, daily",129400.0
2018,Ontario,Females,2,"Current smoker, daily or occasional",182000.0
2018,Ontario,Females,2,Diabetes,65300.0
2018,Ontario,Females,2,"Exclusive breastfeeding, at least 6 months",111800.0
2018,Ontario,Females,2,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Ontario,Females,2,Has a regular healthcare provider,1324300.0
2018,Ontario,Females,2,Heavy drinking,231500.0
2018,Ontario,Females,2,High blood pressure,114800.0
2018,Ontario,Females,2,Influenza immunization in the past 12 months,394800.0
2018,Ontario,Females,2,"Life satisfaction, satisfied or very satisfied",1290200.0
2018,Ontario,Females,2,Mood disorder,181900.0
2018,Ontario,Females,2,"Perceived health, fair or poor",125900.0
2018,Ontario,Females,2,"Perceived health, very good or excellent",873000.0
2018,Ontario,Females,2,"Perceived life stress, most days quite a bit or extremely stressful",416400.0
2018,Ontario,Females,2,"Perceived mental health, fair or poor",125000.0
2018,Ontario,Females,2,"Perceived mental health, very good or excellent",943700.0
2018,Ontario,Females,2,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",754000.0
2018,Ontario,Females,2,"Sense of belonging to local community, somewhat strong or very strong",962900.0
2018,Ontario,Females,3,Arthritis (15 years and over),491000.0
2018,Ontario,Females,3,Asthma,158200.0
2018,Ontario,Females,3,"Body mass index, adjusted self-reported, adult (18 years and over), obese",407800.0
2018,Ontario,Females,3,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",460100.0
2018,Ontario,Females,3,Breast milk feeding initiation,0.0
2018,Ontario,Females,3,Chronic obstructive pulmonary disease (COPD; 35 years and over),57700.0
2018,Ontario,Females,3,Contact with a medical doctor in the past 12 months,0.0
2018,Ontario,Females,3,"Current smoker, daily",202000.0
2018,Ontario,Females,3,"Current smoker, daily or occasional",236700.0
2018,Ontario,Females,3,Diabetes,133100.0
2018,Ontario,Females,3,"Exclusive breastfeeding, at least 6 months",0.0
2018,Ontario,Females,3,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Ontario,Females,3,Has a regular healthcare provider,1399300.0
2018,Ontario,Females,3,Heavy drinking,185300.0
2018,Ontario,Females,3,High blood pressure,365200.0
2018,Ontario,Females,3,Influenza immunization in the past 12 months,534000.0
2018,Ontario,Females,3,"Life satisfaction, satisfied or very satisfied",1332800.0
2018,Ontario,Females,3,Mood disorder,219000.0
2018,Ontario,Females,3,"Perceived health, fair or poor",209000.0
2018,Ontario,Females,3,"Perceived health, very good or excellent",886000.0
2018,Ontario,Females,3,"Perceived life stress, most days quite a bit or extremely stressful",380000.0
2018,Ontario,Females,3,"Perceived mental health, fair or poor",108800.0
2018,Ontario,Females,3,"Perceived mental health, very good or excellent",1014900.0
2018,Ontario,Females,3,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",739400.0
2018,Ontario,Females,3,"Sense of belonging to local community, somewhat strong or very strong",1015300.0
2018,Ontario,Females,4,Arthritis (15 years and over),685300.0
2018,Ontario,Females,4,Asthma,128000.0
2018,Ontario,Females,4,"Body mass index, adjusted self-reported, adult (18 years and over), obese",327800.0
2018,Ontario,Females,4,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",410200.0
2018,Ontario,Females,4,Breast milk feeding initiation,0.0
2018,Ontario,Females,4,Chronic obstructive pulmonary disease (COPD; 35 years and over),94800.0
2018,Ontario,Females,4,Contact with a medical doctor in the past 12 months,0.0
2018,Ontario,Females,4,"Current smoker, daily",74400.0
2018,Ontario,Females,4,"Current smoker, daily or occasional",95400.0
2018,Ontario,Females,4,Diabetes,190900.0
2018,Ontario,Females,4,"Exclusive breastfeeding, at least 6 months",0.0
2018,Ontario,Females,4,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Ontario,Females,4,Has a regular healthcare provider,1204700.0
2018,Ontario,Females,4,Heavy drinking,56000.0
2018,Ontario,Females,4,High blood pressure,543800.0
2018,Ontario,Females,4,Influenza immunization in the past 12 months,771300.0
2018,Ontario,Females,4,"Life satisfaction, satisfied or very satisfied",1050300.0
2018,Ontario,Females,4,Mood disorder,92500.0
2018,Ontario,Females,4,"Perceived health, fair or poor",237500.0
2018,Ontario,Females,4,"Perceived health, very good or excellent",615000.0
2018,Ontario,Females,4,"Perceived life stress, most days quite a bit or extremely stressful",168800.0
2018,Ontario,Females,4,"Perceived mental health, fair or poor",71700.0
2018,Ontario,Females,4,"Perceived mental health, very good or excellent",854400.0
2018,Ontario,Females,4,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",422200.0
2018,Ontario,Females,4,"Sense of belonging to local community, somewhat strong or very strong",893800.0
2018,Ontario,Males,1,Arthritis (15 years and over),72100.0
2018,Ontario,Males,1,Asthma,118400.0
2018,Ontario,Males,1,"Body mass index, adjusted self-reported, adult (18 years and over), obese",295900.0
2018,Ontario,Males,1,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",561600.0
2018,Ontario,Males,1,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0
2018,Ontario,Males,1,Contact with a medical doctor in the past 12 months,0.0
2018,Ontario,Males,1,"Current smoker, daily",195100.0
2018,Ontario,Males,1,"Current smoker, daily or occasional",387200.0
2018,Ontario,Males,1,Diabetes,13500.0
2018,Ontario,Males,1,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Ontario,Males,1,Has a regular healthcare provider,1316700.0
2018,Ontario,Males,1,Heavy drinking,509400.0
2018,Ontario,Males,1,High blood pressure,38200.0
2018,Ontario,Males,1,Influenza immunization in the past 12 months,285400.0
2018,Ontario,Males,1,"Life satisfaction, satisfied or very satisfied",1559900.0
2018,Ontario,Males,1,Mood disorder,132900.0
2018,Ontario,Males,1,"Perceived health, fair or poor",134800.0
2018,Ontario,Males,1,"Perceived health, very good or excellent",1114800.0
2018,Ontario,Males,1,"Perceived life stress, most days quite a bit or extremely stressful",356400.0
2018,Ontario,Males,1,"Perceived mental health, fair or poor",122700.0
2018,Ontario,Males,1,"Perceived mental health, very good or excellent",1084500.0
2018,Ontario,Males,1,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",1119500.0
2018,Ontario,Males,1,"Sense of belonging to local community, somewhat strong or very strong",949500.0
2018,Ontario,Males,2,Arthritis (15 years and over),131300.0
2018,Ontario,Males,2,Asthma,90400.0
2018,Ontario,Males,2,"Body mass index, adjusted self-reported, adult (18 years and over), obese",394000.0
2018,Ontario,Males,2,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",593600.0
2018,Ontario,Males,2,Chronic obstructive pulmonary disease (COPD; 35 years and over),16800.0
2018,Ontario,Males,2,Contact with a medical doctor in the past 12 months,0.0
2018,Ontario,Males,2,"Current smoker, daily",190800.0
2018,Ontario,Males,2,"Current smoker, daily or occasional",303400.0
2018,Ontario,Males,2,Diabetes,56400.0
2018,Ontario,Males,2,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Ontario,Males,2,Has a regular healthcare provider,1192400.0
2018,Ontario,Males,2,Heavy drinking,346400.0
2018,Ontario,Males,2,High blood pressure,146800.0
2018,Ontario,Males,2,Influenza immunization in the past 12 months,306100.0
2018,Ontario,Males,2,"Life satisfaction, satisfied or very satisfied",1247200.0
2018,Ontario,Males,2,Mood disorder,109500.0
2018,Ontario,Males,2,"Perceived health, fair or poor",95300.0
2018,Ontario,Males,2,"Perceived health, very good or excellent",908600.0
2018,Ontario,Males,2,"Perceived life stress, most days quite a bit or extremely stressful",377100.0
2018,Ontario,Males,2,"Perceived mental health, fair or poor",96600.0
2018,Ontario,Males,2,"Perceived mental health, very good or excellent",955000.0
2018,Ontario,Males,2,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",833300.0
2018,Ontario,Males,2,"Sense of belonging to local community, somewhat strong or very strong",866700.0
2018,Ontario,Males,3,Arthritis (15 years and over),316200.0
2018,Ontario,Males,3,Asthma,86600.0
2018,Ontario,Males,3,"Body mass index, adjusted self-reported, adult (18 years and over), obese",484000.0
2018,Ontario,Males,3,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",595100.0
2018,Ontario,Males,3,Chronic obstructive pulmonary disease (COPD; 35 years and over),55400.0
2018,Ontario,Males,3,Contact with a medical doctor in the past 12 months,0.0
2018,Ontario,Males,3,"Current smoker, daily",248700.0
2018,Ontario,Males,3,"Current smoker, daily or occasional",299600.0
2018,Ontario,Males,3,Diabetes,175600.0
2018,Ontario,Males,3,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Ontario,Males,3,Has a regular healthcare provider,1322000.0
2018,Ontario,Males,3,Heavy drinking,339200.0
2018,Ontario,Males,3,High blood pressure,416200.0
2018,Ontario,Males,3,Influenza immunization in the past 12 months,432100.0
2018,Ontario,Males,3,"Life satisfaction, satisfied or very satisfied",1336500.0
2018,Ontario,Males,3,Mood disorder,133400.0
2018,Ontario,Males,3,"Perceived health, fair or poor",179900.0
2018,Ontario,Males,3,"Perceived health, very good or excellent",795800.0
2018,Ontario,Males,3,"Perceived life stress, most days quite a bit or extremely stressful",289000.0
2018,Ontario,Males,3,"Perceived mental health, fair or poor",126500.0
2018,Ontario,Males,3,"Perceived mental health, very good or excellent",1012200.0
2018,Ontario,Males,3,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",762200.0
2018,Ontario,Males,3,"Sense of belonging to local community, somewhat strong or very strong",987400.0
2018,Ontario,Males,4,Arthritis (15 years and over),388700.0
2018,Ontario,Males,4,Asthma,61800.0
2018,Ontario,Males,4,"Body mass index, adjusted self-reported, adult (18 years and over), obese",259300.0
2018,Ontario,Males,4,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",413500.0
2018,Ontario,Males,4,Chronic obstructive pulmonary disease (COPD; 35 years and over),72400.0
2018,Ontario,Males,4,Contact with a medical doctor in the past 12 months,0.0
2018,Ontario,Males,4,"Current smoker, daily",92800.0
2018,Ontario,Males,4,"Current smoker, daily or occasional",116300.0
2018,Ontario,Males,4,Diabetes,246800.0
2018,Ontario,Males,4,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Ontario,Males,4,Has a regular healthcare provider,1023300.0
2018,Ontario,Males,4,Heavy drinking,88200.0
2018,Ontario,Males,4,High blood pressure,489700.0
2018,Ontario,Males,4,Influenza immunization in the past 12 months,595100.0
2018,Ontario,Males,4,"Life satisfaction, satisfied or very satisfied",876000.0
2018,Ontario,Males,4,Mood disorder,56900.0
2018,Ontario,Males,4,"Perceived health, fair or poor",215900.0
2018,Ontario,Males,4,"Perceived health, very good or excellent",505300.0
2018,Ontario,Males,4,"Perceived life stress, most days quite a bit or extremely stressful",95200.0
2018,Ontario,Males,4,"Perceived mental health, fair or poor",43900.0
2018,Ontario,Males,4,"Perceived mental health, very good or excellent",706700.0
2018,Ontario,Males,4,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",409700.0
2018,Ontario,Males,4,"Sense of belonging to local community, somewhat strong or very strong",766500.0
2018,Prince Edward Island,Females,1,Arthritis (15 years and over),0.0
2018,Prince Edward Island,Females,1,Asthma,2400.0
2018,Prince Edward Island,Females,1,"Body mass index, adjusted self-reported, adult (18 years and over), obese",5100.0
2018,Prince Edward Island,Females,1,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",2100.0
2018,Prince Edward Island,Females,1,Breast milk feeding initiation,2400.0
2018,Prince Edward Island,Females,1,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0
2018,Prince Edward Island,Females,1,Contact with a medical doctor in the past 12 months,0.0
2018,Prince Edward Island,Females,1,"Current smoker, daily",0.0
2018,Prince Edward Island,Females,1,"Current smoker, daily or occasional",0.0
2018,Prince Edward Island,Females,1,Diabetes,0.0
2018,Prince Edward Island,Females,1,"Exclusive breastfeeding, at least 6 months",0.0
2018,Prince Edward Island,Females,1,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Prince Edward Island,Females,1,Has a regular healthcare provider,11300.0
2018,Prince Edward Island,Females,1,Heavy drinking,2600.0
2018,Prince Edward Island,Females,1,High blood pressure,0.0
2018,Prince Edward Island,Females,1,Influenza immunization in the past 12 months,4000.0
2018,Prince Edward Island,Females,1,"Life satisfaction, satisfied or very satisfied",14000.0
2018,Prince Edward Island,Females,1,Mood disorder,2100.0
2018,Prince Edward Island,Females,1,"Perceived health, fair or poor",0.0
2018,Prince Edward Island,Females,1,"Perceived health, very good or excellent",10700.0
2018,Prince Edward Island,Females,1,"Perceived life stress, most days quite a bit or extremely stressful",0.0
2018,Prince Edward Island,Females,1,"Perceived mental health, fair or poor",0.0
2018,Prince Edward Island,Females,1,"Perceived mental health, very good or excellent",8800.0
2018,Prince Edward Island,Females,1,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",8400.0
2018,Prince Edward Island,Females,1,"Sense of belonging to local community, somewhat strong or very strong",6600.0
2018,Prince Edward Island,Females,2,Arthritis (15 years and over),1800.0
2018,Prince Edward Island,Females,2,Asthma,2500.0
2018,Prince Edward Island,Females,2,"Body mass index, adjusted self-reported, adult (18 years and over), obese",4800.0
2018,Prince Edward Island,Females,2,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",3900.0
2018,Prince Edward Island,Females,2,Breast milk feeding initiation,0.0
2018,Prince Edward Island,Females,2,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0
2018,Prince Edward Island,Females,2,Contact with a medical doctor in the past 12 months,0.0
2018,Prince Edward Island,Females,2,"Current smoker, daily",2100.0
2018,Prince Edward Island,Females,2,"Current smoker, daily or occasional",3000.0
2018,Prince Edward Island,Females,2,Diabetes,0.0
2018,Prince Edward Island,Females,2,"Exclusive breastfeeding, at least 6 months",0.0
2018,Prince Edward Island,Females,2,"Fruit and vegetable consumption, 5 times or more per day",0.0
2018,Prince Edward Island,Females,2,Has a regular healthcare provider,11500.0
2018,Prince Edward Island,Females,2,Heavy drinking,1300.0
2018,Prince Edward Island,Females,2,High blood pressure,0.0
2018,Prince Edward Island,Females,2,Influenza immunization in the past 12 months,4700.0
2018,Prince Edward Island,Females,2,"Life satisfaction, satisfied or very satisfied",13100.0
2018,Prince Edward Island,Females,2,Mood disorder,2100.0
2018,Prince Edward Island,Females,2,"Perceived health, fair or poor",1900.0
2018,Prince Edward Island,Females,2,"Perceived health, very good or excellent",10200.0
2018,Prince Edward Island,Females,2,"Perceived life stress, most days quite a bit or extremely stressful",2400.0
2018,Prince Edward Island,Females,2,"Perceived mental health, fair or poor",0.0
2018,Prince Edward Island,Females,2,"Perceived mental health, very good or excellent",10300.0
2018,Prince Edward Island,Females,2,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",8300.0
2018,Prince Edward Island,Females,2,"Sense of belonging to local community, somewhat strong or very strong",9900.0
2018,Prince Edward Island,Females,3,Arthritis (15 years and over),5200.0
2018,Prince Edward Island,Females,3,Asthma,2000.0
