REF_DATE,GEO,Sex,Age group,Indicators,VALUE
2002,Saskatchewan,Females,1,"Major depressive episode, life",5355.0
2002,Saskatchewan,Females,1,"Perceived mental health, fair or poor",0.0
2002,Saskatchewan,Females,1,"Perceived mental health, good",19369.0
2002,Saskatchewan,Females,1,"Perceived mental health, very good or excellent",45317.0
2002,Saskatchewan,Females,1,"Post-traumatic stress disorder, current diagnosed condition",0.0
2002,Saskatchewan,Females,1,"Self-rated work stress, days a bit stressful",20925.0
2002,Saskatchewan,Females,1,"Self-rated work stress, days not at all or not very stressful",22454.0
2002,Saskatchewan,Females,1,"Self-rated work stress, days quite a bit or extremely stressful",9096.0
2002,Saskatchewan,Females,1,"Suicidal thoughts, 12 months",0.0
2002,Saskatchewan,Females,1,"Suicidal thoughts, life",15273.0
2002,Saskatchewan,Females,2,"Cannabis use, 12 months",11068.0
2002,Saskatchewan,Females,2,"Cannabis use, life",68049.0
2002,Saskatchewan,Females,2,"Eating disorder, current diagnosed condition",0.0
2002,Saskatchewan,Females,2,"Major depressive episode, 12 months",7641.0
2002,Saskatchewan,Females,2,"Major depressive episode, life",19036.0
2002,Saskatchewan,Females,2,"Perceived mental health, fair or poor",12839.0
2002,Saskatchewan,Females,2,"Perceived mental health, good",35856.0
2002,Saskatchewan,Females,2,"Perceived mental health, very good or excellent",83436.0
2002,Saskatchewan,Females,2,"Post-traumatic stress disorder, current diagnosed condition",0.0
2002,Saskatchewan,Females,2,"Self-rated work stress, days a bit stressful",47588.0
2002,Saskatchewan,Females,2,"Self-rated work stress, days not at all or not very stressful",29466.0
2002,Saskatchewan,Females,2,"Self-rated work stress, days quite a bit or extremely stressful",34941.0
2002,Saskatchewan,Females,2,"Suicidal thoughts, 12 months",9028.0
2002,Saskatchewan,Females,2,"Suicidal thoughts, life",28069.0
2002,Saskatchewan,Females,3,"Cannabis use, 12 months",0.0
2002,Saskatchewan,Females,3,"Cannabis use, life",21638.0
2002,Saskatchewan,Females,3,"Eating disorder, current diagnosed condition",0.0
2002,Saskatchewan,Females,3,"Major depressive episode, 12 months",0.0
2002,Saskatchewan,Females,3,"Major depressive episode, life",16770.0
2002,Saskatchewan,Females,3,"Perceived mental health, fair or poor",6805.0
2002,Saskatchewan,Females,3,"Perceived mental health, good",35445.0
2002,Saskatchewan,Females,3,"Perceived mental health, very good or excellent",66781.0
2002,Saskatchewan,Females,3,"Post-traumatic stress disorder, current diagnosed condition",0.0
2002,Saskatchewan,Females,3,"Self-rated work stress, days a bit stressful",37133.0
2002,Saskatchewan,Females,3,"Self-rated work stress, days not at all or not very stressful",23137.0
2002,Saskatchewan,Females,3,"Self-rated work stress, days quite a bit or extremely stressful",21267.0
2002,Saskatchewan,Females,3,"Suicidal thoughts, 12 months",0.0
2002,Saskatchewan,Females,3,"Suicidal thoughts, life",10314.0
2002,Saskatchewan,Females,4,"Cannabis use, 12 months",0.0
2002,Saskatchewan,Females,4,"Cannabis use, life",0.0
2002,Saskatchewan,Females,4,"Eating disorder, current diagnosed condition",0.0
2002,Saskatchewan,Females,4,"Major depressive episode, 12 months",0.0
2002,Saskatchewan,Females,4,"Major depressive episode, life",5836.0
2002,Saskatchewan,Females,4,"Perceived mental health, fair or poor",6580.0
2002,Saskatchewan,Females,4,"Perceived mental health, good",24584.0
2002,Saskatchewan,Females,4,"Perceived mental health, very good or excellent",44193.0
2002,Saskatchewan,Females,4,"Post-traumatic stress disorder, current diagnosed condition",0.0
2002,Saskatchewan,Females,4,"Self-rated work stress, days a bit stressful",0.0
2002,Saskatchewan,Females,4,"Self-rated work stress, days not at all or not very stressful",0.0
2002,Saskatchewan,Females,4,"Self-rated work stress, days quite a bit or extremely stressful",0.0
2002,Saskatchewan,Females,4,"Suicidal thoughts, 12 months",0.0
2002,Saskatchewan,Females,4,"Suicidal thoughts, life",5716.0
2002,Saskatchewan,Males,1,"Cannabis use, 12 months",24476.0
2002,Saskatchewan,Males,1,"Cannabis use, life",38252.0
2002,Saskatchewan,Males,1,"Eating disorder, current diagnosed condition",0.0
2002,Saskatchewan,Males,1,"Major depressive episode, 12 months",0.0
2002,Saskatchewan,Males,1,"Major depressive episode, life",4506.0
2002,Saskatchewan,Males,1,"Perceived mental health, fair or poor",0.0
2002,Saskatchewan,Males,1,"Perceived mental health, good",17328.0
2002,Saskatchewan,Males,1,"Perceived mental health, very good or excellent",52207.0
2002,Saskatchewan,Males,1,"Post-traumatic stress disorder, current diagnosed condition",0.0
2002,Saskatchewan,Males,1,"Self-rated work stress, days a bit stressful",22354.0
2002,Saskatchewan,Males,1,"Self-rated work stress, days not at all or not very stressful",27793.0
2002,Saskatchewan,Males,1,"Self-rated work stress, days quite a bit or extremely stressful",10404.0
2002,Saskatchewan,Males,1,"Suicidal thoughts, 12 months",0.0
2002,Saskatchewan,Males,1,"Suicidal thoughts, life",7915.0
2002,Saskatchewan,Males,2,"Cannabis use, 12 months",21661.0
2002,Saskatchewan,Males,2,"Cannabis use, life",91694.0
2002,Saskatchewan,Males,2,"Eating disorder, current diagnosed condition",0.0
2002,Saskatchewan,Males,2,"Major depressive episode, 12 months",5484.0
2002,Saskatchewan,Males,2,"Major depressive episode, life",10796.0
2002,Saskatchewan,Males,2,"Perceived mental health, fair or poor",8989.0
2002,Saskatchewan,Males,2,"Perceived mental health, good",30647.0
2002,Saskatchewan,Males,2,"Perceived mental health, very good or excellent",92574.0
2002,Saskatchewan,Males,2,"Post-traumatic stress disorder, current diagnosed condition",0.0
2002,Saskatchewan,Males,2,"Self-rated work stress, days a bit stressful",69401.0
2002,Saskatchewan,Males,2,"Self-rated work stress, days not at all or not very stressful",28329.0
2002,Saskatchewan,Males,2,"Self-rated work stress, days quite a bit or extremely stressful",30361.0
2002,Saskatchewan,Males,2,"Suicidal thoughts, 12 months",8812.0
2002,Saskatchewan,Males,2,"Suicidal thoughts, life",24100.0
2002,Saskatchewan,Males,3,"Cannabis use, 12 months",5945.0
2002,Saskatchewan,Males,3,"Cannabis use, life",41040.0
2002,Saskatchewan,Males,3,"Eating disorder, current diagnosed condition",0.0
2002,Saskatchewan,Males,3,"Major depressive episode, 12 months",0.0
2002,Saskatchewan,Males,3,"Major depressive episode, life",8528.0
2002,Saskatchewan,Males,3,"Perceived mental health, fair or poor",7803.0
2002,Saskatchewan,Males,3,"Perceived mental health, good",34295.0
2002,Saskatchewan,Males,3,"Perceived mental health, very good or excellent",67889.0
2002,Saskatchewan,Males,3,"Post-traumatic stress disorder, current diagnosed condition",0.0
2002,Saskatchewan,Males,3,"Self-rated work stress, days a bit stressful",46902.0
2002,Saskatchewan,Males,3,"Self-rated work stress, days not at all or not very stressful",24654.0
2002,Saskatchewan,Males,3,"Self-rated work stress, days quite a bit or extremely stressful",23974.0
2002,Saskatchewan,Males,3,"Suicidal thoughts, 12 months",0.0
2002,Saskatchewan,Males,3,"Suicidal thoughts, life",13340.0
2002,Saskatchewan,Males,4,"Cannabis use, 12 months",0.0
2002,Saskatchewan,Males,4,"Cannabis use, life",0.0
2002,Saskatchewan,Males,4,"Eating disorder, current diagnosed condition",0.0
2002,Saskatchewan,Males,4,"Major depressive episode, 12 months",0.0
2002,Saskatchewan,Males,4,"Major depressive episode, life",0.0
2002,Saskatchewan,Males,4,"Perceived mental health, fair or poor",5243.0
2002,Saskatchewan,Males,4,"Perceived mental health, good",18995.0
2002,Saskatchewan,Males,4,"Perceived mental health, very good or excellent",35122.0
2002,Saskatchewan,Males,4,"Post-traumatic stress disorder, current diagnosed condition",0.0
2002,Saskatchewan,Males,4,"Self-rated work stress, days a bit stressful",4483.0
2002,Saskatchewan,Males,4,"Self-rated work stress, days not at all or not very stressful",6836.0
2002,Saskatchewan,Males,4,"Self-rated work stress, days quite a bit or extremely stressful",0.0
2002,Saskatchewan,Males,4,"Suicidal thoughts, 12 months",0.0
2002,Saskatchewan,Males,4,"Suicidal thoughts, life",0.0
2012,Alberta,Females,1,"Alcohol abuse or dependence, 12 months",15545.0
2012,Alberta,Females,1,"Alcohol abuse or dependence, life",38229.0
2012,Alberta,Females,1,"Any mood disorder, 12 months",35952.0
2012,Alberta,Females,1,"Any mood disorder, life",40418.0
2012,Alberta,Females,1,"Any selected disorder (mental or substance), 12 months",52906.0
2012,Alberta,Females,1,"Any selected disorder (mental or substance), life",79791.0
2012,Alberta,Females,1,"Any substance use disorder (alcohol or drug), 12 months",19097.0
2012,Alberta,Females,1,"Any substance use disorder (alcohol or drug), life",45769.0
2012,Alberta,Females,1,"Attention deficit disorder, current diagnosed condition",0.0
2012,Alberta,Females,1,"Bipolar disorder, 12 months",0.0
2012,Alberta,Females,1,"Bipolar disorder, life",0.0
2012,Alberta,Females,1,"Cannabis abuse or dependence, 12 months",0.0
2012,Alberta,Females,1,"Cannabis abuse or dependence, life",20024.0
2012,Alberta,Females,1,"Cannabis use, 12 months",47487.0
2012,Alberta,Females,1,"Cannabis use, life",100795.0
2012,Alberta,Females,1,"Eating disorder, current diagnosed condition",0.0
2012,Alberta,Females,1,"Generalized anxiety disorder, 12 months",0.0
2012,Alberta,Females,1,"Generalized anxiety disorder, life",22043.0
2012,Alberta,Females,1,"Major depressive episode, 12 months",35466.0
2012,Alberta,Females,1,"Major depressive episode, life",39267.0
2012,Alberta,Females,1,"Mental health services, professional consultation/service used, 12 months",35064.0
2012,Alberta,Females,1,"Other drug abuse or dependence (excluding cannabis), 12 months",0.0
2012,Alberta,Females,1,"Other drug abuse or dependence (excluding cannabis), life",0.0
2012,Alberta,Females,1,"Other drug use (excluding cannabis), 12 months",21584.0
2012,Alberta,Females,1,"Other drug use (excluding cannabis), life",42281.0
2012,Alberta,Females,1,"Perceived mental health, fair or poor",23670.0
2012,Alberta,Females,1,"Perceived mental health, good",63608.0
2012,Alberta,Females,1,"Perceived mental health, very good or excellent",159242.0
2012,Alberta,Females,1,"Perceived need for mental health care, all needs met",38267.0
2012,Alberta,Females,1,"Perceived need for mental health care, need not met",0.0
2012,Alberta,Females,1,"Perceived need for mental health care, needs partially met",0.0
2012,Alberta,Females,1,"Perceived need for mental health care, no need",185737.0
2012,Alberta,Females,1,"Post-traumatic stress disorder, current diagnosed condition",0.0
2012,Alberta,Females,1,"Schizophrenia or psychosis, ever received diagnosis",0.0
2012,Alberta,Females,1,"Self-rated work stress, days a bit stressful",83641.0
2012,Alberta,Females,1,"Self-rated work stress, days not at all or not very stressful",79223.0
2012,Alberta,Females,1,"Self-rated work stress, days quite a bit or extremely stressful",33721.0
2012,Alberta,Females,1,"Suicidal thoughts, 12 months",0.0
2012,Alberta,Females,1,"Suicidal thoughts, life",43739.0
2012,Alberta,Females,2,"Alcohol abuse or dependence, 12 months",0.0
2012,Alberta,Females,2,"Alcohol abuse or dependence, life",95872.0
2012,Alberta,Females,2,"Any mood disorder, 12 months",0.0
2012,Alberta,Females,2,"Any mood disorder, life",65632.0
2012,Alberta,Females,2,"Any selected disorder (mental or substance), 12 months",45877.0
2012,Alberta,Females,2,"Any selected disorder (mental or substance), life",171620.0
2012,Alberta,Females,2,"Any substance use disorder (alcohol or drug), 12 months",0.0
2012,Alberta,Females,2,"Any substance use disorder (alcohol or drug), life",105690.0
2012,Alberta,Females,2,"Attention deficit disorder, current diagnosed condition",0.0
2012,Alberta,Females,2,"Bipolar disorder, 12 months",0.0
2012,Alberta,Females,2,"Bipolar disorder, life",0.0
2012,Alberta,Females,2,"Cannabis abuse or dependence, 12 months",0.0
2012,Alberta,Females,2,"Cannabis abuse or dependence, life",28324.0
2012,Alberta,Females,2,"Cannabis use, 12 months",49108.0
2012,Alberta,Females,2,"Cannabis use, life",252947.0
2012,Alberta,Females,2,"Eating disorder, current diagnosed condition",0.0
2012,Alberta,Females,2,"Generalized anxiety disorder, 12 months",21776.0
2012,Alberta,Females,2,"Generalized anxiety disorder, life",53776.0
2012,Alberta,Females,2,"Major depressive episode, 12 months",0.0
2012,Alberta,Females,2,"Major depressive episode, life",57526.0
2012,Alberta,Females,2,"Mental health services, professional consultation/service used, 12 months",87680.0
2012,Alberta,Females,2,"Other drug abuse or dependence (excluding cannabis), 12 months",0.0
2012,Alberta,Females,2,"Other drug abuse or dependence (excluding cannabis), life",24527.0
2012,Alberta,Females,2,"Other drug use (excluding cannabis), 12 months",27062.0
2012,Alberta,Females,2,"Other drug use (excluding cannabis), life",120285.0
2012,Alberta,Females,2,"Perceived mental health, fair or poor",52693.0
2012,Alberta,Females,2,"Perceived mental health, good",149080.0
2012,Alberta,Females,2,"Perceived mental health, very good or excellent",357017.0
2012,Alberta,Females,2,"Perceived need for mental health care, all needs met",85127.0
2012,Alberta,Females,2,"Perceived need for mental health care, need not met",10225.0
2012,Alberta,Females,2,"Perceived need for mental health care, needs partially met",29301.0
2012,Alberta,Females,2,"Perceived need for mental health care, no need",433284.0
2012,Alberta,Females,2,"Post-traumatic stress disorder, current diagnosed condition",0.0
2012,Alberta,Females,2,"Schizophrenia or psychosis, ever received diagnosis",0.0
2012,Alberta,Females,2,"Self-rated work stress, days a bit stressful",191421.0
2012,Alberta,Females,2,"Self-rated work stress, days not at all or not very stressful",159084.0
2012,Alberta,Females,2,"Self-rated work stress, days quite a bit or extremely stressful",101225.0
2012,Alberta,Females,2,"Suicidal thoughts, 12 months",11034.0
2012,Alberta,Females,2,"Suicidal thoughts, life",59844.0
2012,Alberta,Females,3,"Alcohol abuse or dependence, 12 months",0.0
2012,Alberta,Females,3,"Alcohol abuse or dependence, life",76428.0
2012,Alberta,Females,3,"Any mood disorder, 12 months",27072.0
2012,Alberta,Females,3,"Any mood disorder, life",89850.0
2012,Alberta,Females,3,"Any selected disorder (mental or substance), 12 months",41864.0
2012,Alberta,Females,3,"Any selected disorder (mental or substance), life",176751.0
2012,Alberta,Females,3,"Any substance use disorder (alcohol or drug), 12 months",0.0
2012,Alberta,Females,3,"Any substance use disorder (alcohol or drug), life",93110.0
2012,Alberta,Females,3,"Attention deficit disorder, current diagnosed condition",0.0
2012,Alberta,Females,3,"Bipolar disorder, 12 months",0.0
2012,Alberta,Females,3,"Bipolar disorder, life",0.0
2012,Alberta,Females,3,"Cannabis abuse or dependence, 12 months",0.0
2012,Alberta,Females,3,"Cannabis abuse or dependence, life",0.0
2012,Alberta,Females,3,"Cannabis use, 12 months",13988.0
2012,Alberta,Females,3,"Cannabis use, life",208843.0
2012,Alberta,Females,3,"Eating disorder, current diagnosed condition",0.0
2012,Alberta,Females,3,"Generalized anxiety disorder, 12 months",0.0
2012,Alberta,Females,3,"Generalized anxiety disorder, life",76397.0
2012,Alberta,Females,3,"Major depressive episode, 12 months",26547.0
2012,Alberta,Females,3,"Major depressive episode, life",88114.0
2012,Alberta,Females,3,"Mental health services, professional consultation/service used, 12 months",68032.0
2012,Alberta,Females,3,"Other drug abuse or dependence (excluding cannabis), 12 months",0.0
2012,Alberta,Females,3,"Other drug abuse or dependence (excluding cannabis), life",0.0
2012,Alberta,Females,3,"Other drug use (excluding cannabis), 12 months",31290.0
2012,Alberta,Females,3,"Other drug use (excluding cannabis), life",102375.0
2012,Alberta,Females,3,"Perceived mental health, fair or poor",39688.0
2012,Alberta,Females,3,"Perceived mental health, good",152008.0
2012,Alberta,Females,3,"Perceived mental health, very good or excellent",294172.0
2012,Alberta,Females,3,"Perceived need for mental health care, all needs met",86194.0
2012,Alberta,Females,3,"Perceived need for mental health care, need not met",0.0
2012,Alberta,Females,3,"Perceived need for mental health care, needs partially met",21947.0
2012,Alberta,Females,3,"Perceived need for mental health care, no need",367060.0
2012,Alberta,Females,3,"Post-traumatic stress disorder, current diagnosed condition",0.0
2012,Alberta,Females,3,"Schizophrenia or psychosis, ever received diagnosis",0.0
2012,Alberta,Females,3,"Self-rated work stress, days a bit stressful",174550.0
2012,Alberta,Females,3,"Self-rated work stress, days not at all or not very stressful",104783.0
2012,Alberta,Females,3,"Self-rated work stress, days quite a bit or extremely stressful",100408.0
2012,Alberta,Females,3,"Suicidal thoughts, 12 months",0.0
2012,Alberta,Females,3,"Suicidal thoughts, life",64284.0
2012,Alberta,Females,4,"Alcohol abuse or dependence, 12 months",0.0
2012,Alberta,Females,4,"Alcohol abuse or dependence, life",11264.0
2012,Alberta,Females,4,"Any mood disorder, 12 months",4015.0
2012,Alberta,Females,4,"Any mood disorder, life",17541.0
2012,Alberta,Females,4,"Any selected disorder (mental or substance), 12 months",5222.0
2012,Alberta,Females,4,"Any selected disorder (mental or substance), life",30471.0
2012,Alberta,Females,4,"Any substance use disorder (alcohol or drug), 12 months",0.0
2012,Alberta,Females,4,"Any substance use disorder (alcohol or drug), life",14447.0
2012,Alberta,Females,4,"Attention deficit disorder, current diagnosed condition",0.0
2012,Alberta,Females,4,"Bipolar disorder, 12 months",0.0
2012,Alberta,Females,4,"Bipolar disorder, life",0.0
2012,Alberta,Females,4,"Cannabis abuse or dependence, 12 months",0.0
2012,Alberta,Females,4,"Cannabis abuse or dependence, life",0.0
2012,Alberta,Females,4,"Cannabis use, 12 months",0.0
2012,Alberta,Females,4,"Cannabis use, life",14631.0
2012,Alberta,Females,4,"Eating disorder, current diagnosed condition",0.0
2012,Alberta,Females,4,"Generalized anxiety disorder, 12 months",0.0
2012,Alberta,Females,4,"Generalized anxiety disorder, life",10447.0
2012,Alberta,Females,4,"Major depressive episode, 12 months",4015.0
2012,Alberta,Females,4,"Major depressive episode, life",17541.0
2012,Alberta,Females,4,"Mental health services, professional consultation/service used, 12 months",12866.0
2012,Alberta,Females,4,"Other drug abuse or dependence (excluding cannabis), 12 months",0.0
2012,Alberta,Females,4,"Other drug abuse or dependence (excluding cannabis), life",0.0
2012,Alberta,Females,4,"Other drug use (excluding cannabis), 12 months",11695.0
2012,Alberta,Females,4,"Other drug use (excluding cannabis), life",23698.0
2012,Alberta,Females,4,"Perceived mental health, fair or poor",18357.0
2012,Alberta,Females,4,"Perceived mental health, good",69850.0
2012,Alberta,Females,4,"Perceived mental health, very good or excellent",128946.0
2012,Alberta,Females,4,"Perceived need for mental health care, all needs met",20482.0
2012,Alberta,Females,4,"Perceived need for mental health care, need not met",0.0
2012,Alberta,Females,4,"Perceived need for mental health care, needs partially met",0.0
2012,Alberta,Females,4,"Perceived need for mental health care, no need",191276.0
2012,Alberta,Females,4,"Post-traumatic stress disorder, current diagnosed condition",0.0
2012,Alberta,Females,4,"Schizophrenia or psychosis, ever received diagnosis",0.0
2012,Alberta,Females,4,"Self-rated work stress, days a bit stressful",11285.0
2012,Alberta,Females,4,"Self-rated work stress, days not at all or not very stressful",15581.0
2012,Alberta,Females,4,"Self-rated work stress, days quite a bit or extremely stressful",0.0
2012,Alberta,Females,4,"Suicidal thoughts, 12 months",0.0
2012,Alberta,Females,4,"Suicidal thoughts, life",18444.0
2012,Alberta,Males,1,"Alcohol abuse or dependence, 12 months",36187.0
2012,Alberta,Males,1,"Alcohol abuse or dependence, life",69741.0
2012,Alberta,Males,1,"Any mood disorder, 12 months",0.0
2012,Alberta,Males,1,"Any mood disorder, life",22546.0
2012,Alberta,Males,1,"Any selected disorder (mental or substance), 12 months",57797.0
2012,Alberta,Males,1,"Any selected disorder (mental or substance), life",92947.0
2012,Alberta,Males,1,"Any substance use disorder (alcohol or drug), 12 months",46775.0
2012,Alberta,Males,1,"Any substance use disorder (alcohol or drug), life",79128.0
2012,Alberta,Males,1,"Attention deficit disorder, current diagnosed condition",10897.0
2012,Alberta,Males,1,"Bipolar disorder, 12 months",0.0
2012,Alberta,Males,1,"Bipolar disorder, life",7120.0
2012,Alberta,Males,1,"Cannabis abuse or dependence, 12 months",15798.0
2012,Alberta,Males,1,"Cannabis abuse or dependence, life",36727.0
2012,Alberta,Males,1,"Cannabis use, 12 months",100994.0
2012,Alberta,Males,1,"Cannabis use, life",133082.0
2012,Alberta,Males,1,"Eating disorder, current diagnosed condition",0.0
2012,Alberta,Males,1,"Generalized anxiety disorder, 12 months",0.0
2012,Alberta,Males,1,"Generalized anxiety disorder, life",0.0
2012,Alberta,Males,1,"Major depressive episode, 12 months",0.0
2012,Alberta,Males,1,"Major depressive episode, life",0.0
2012,Alberta,Males,1,"Mental health services, professional consultation/service used, 12 months",21049.0
2012,Alberta,Males,1,"Other drug abuse or dependence (excluding cannabis), 12 months",0.0
2012,Alberta,Males,1,"Other drug abuse or dependence (excluding cannabis), life",17964.0
2012,Alberta,Males,1,"Other drug use (excluding cannabis), 12 months",26053.0
2012,Alberta,Males,1,"Other drug use (excluding cannabis), life",63546.0
2012,Alberta,Males,1,"Perceived mental health, fair or poor",31336.0
2012,Alberta,Males,1,"Perceived mental health, good",67803.0
2012,Alberta,Males,1,"Perceived mental health, very good or excellent",161188.0
2012,Alberta,Males,1,"Perceived need for mental health care, all needs met",31377.0
2012,Alberta,Males,1,"Perceived need for mental health care, need not met",0.0
2012,Alberta,Males,1,"Perceived need for mental health care, needs partially met",0.0
2012,Alberta,Males,1,"Perceived need for mental health care, no need",213615.0
2012,Alberta,Males,1,"Post-traumatic stress disorder, current diagnosed condition",0.0
2012,Alberta,Males,1,"Schizophrenia or psychosis, ever received diagnosis",0.0
2012,Alberta,Males,1,"Self-rated work stress, days a bit stressful",80076.0
2012,Alberta,Males,1,"Self-rated work stress, days not at all or not very stressful",102160.0
2012,Alberta,Males,1,"Self-rated work stress, days quite a bit or extremely stressful",17234.0
2012,Alberta,Males,1,"Suicidal thoughts, 12 months",0.0
2012,Alberta,Males,1,"Suicidal thoughts, life",40053.0
2012,Alberta,Males,2,"Alcohol abuse or dependence, 12 months",0.0
2012,Alberta,Males,2,"Alcohol abuse or dependence, life",213295.0
2012,Alberta,Males,2,"Any mood disorder, 12 months",44955.0
2012,Alberta,Males,2,"Any mood disorder, life",81902.0
2012,Alberta,Males,2,"Any selected disorder (mental or substance), 12 months",88191.0
2012,Alberta,Males,2,"Any selected disorder (mental or substance), life",289322.0
2012,Alberta,Males,2,"Any substance use disorder (alcohol or drug), 12 months",41004.0
2012,Alberta,Males,2,"Any substance use disorder (alcohol or drug), life",233305.0
2012,Alberta,Males,2,"Attention deficit disorder, current diagnosed condition",35254.0
2012,Alberta,Males,2,"Bipolar disorder, 12 months",0.0
2012,Alberta,Males,2,"Bipolar disorder, life",41557.0
2012,Alberta,Males,2,"Cannabis abuse or dependence, 12 months",0.0
2012,Alberta,Males,2,"Cannabis abuse or dependence, life",69207.0
2012,Alberta,Males,2,"Cannabis use, 12 months",102167.0
2012,Alberta,Males,2,"Cannabis use, life",351109.0
2012,Alberta,Males,2,"Eating disorder, current diagnosed condition",0.0
2012,Alberta,Males,2,"Generalized anxiety disorder, 12 months",0.0
2012,Alberta,Males,2,"Generalized anxiety disorder, life",42871.0
2012,Alberta,Males,2,"Major depressive episode, 12 months",22686.0
2012,Alberta,Males,2,"Major depressive episode, life",45309.0
2012,Alberta,Males,2,"Mental health services, professional consultation/service used, 12 months",58092.0
2012,Alberta,Males,2,"Other drug abuse or dependence (excluding cannabis), 12 months",0.0
2012,Alberta,Males,2,"Other drug abuse or dependence (excluding cannabis), life",42328.0
2012,Alberta,Males,2,"Other drug use (excluding cannabis), 12 months",38534.0
2012,Alberta,Males,2,"Other drug use (excluding cannabis), life",214473.0
2012,Alberta,Males,2,"Perceived mental health, fair or poor",27672.0
2012,Alberta,Males,2,"Perceived mental health, good",169205.0
2012,Alberta,Males,2,"Perceived mental health, very good or excellent",414121.0
2012,Alberta,Males,2,"Perceived need for mental health care, all needs met",74857.0
2012,Alberta,Males,2,"Perceived need for mental health care, need not met",0.0
2012,Alberta,Males,2,"Perceived need for mental health care, needs partially met",10066.0
2012,Alberta,Males,2,"Perceived need for mental health care, no need",510588.0
2012,Alberta,Males,2,"Post-traumatic stress disorder, current diagnosed condition",0.0
2012,Alberta,Males,2,"Schizophrenia or psychosis, ever received diagnosis",0.0
2012,Alberta,Males,2,"Self-rated work stress, days a bit stressful",290534.0
2012,Alberta,Males,2,"Self-rated work stress, days not at all or not very stressful",157523.0
2012,Alberta,Males,2,"Self-rated work stress, days quite a bit or extremely stressful",130019.0
2012,Alberta,Males,2,"Suicidal thoughts, 12 months",0.0
2012,Alberta,Males,2,"Suicidal thoughts, life",62162.0
2012,Alberta,Males,3,"Alcohol abuse or dependence, 12 months",12156.0
2012,Alberta,Males,3,"Alcohol abuse or dependence, life",187941.0
2012,Alberta,Males,3,"Any mood disorder, 12 months",10486.0
2012,Alberta,Males,3,"Any mood disorder, life",53936.0
2012,Alberta,Males,3,"Any selected disorder (mental or substance), 12 months",28842.0
2012,Alberta,Males,3,"Any selected disorder (mental or substance), life",240425.0
2012,Alberta,Males,3,"Any substance use disorder (alcohol or drug), 12 months",17999.0
2012,Alberta,Males,3,"Any substance use disorder (alcohol or drug), life",203159.0
2012,Alberta,Males,3,"Attention deficit disorder, current diagnosed condition",0.0
2012,Alberta,Males,3,"Bipolar disorder, 12 months",0.0
2012,Alberta,Males,3,"Bipolar disorder, life",0.0
2012,Alberta,Males,3,"Cannabis abuse or dependence, 12 months",0.0
2012,Alberta,Males,3,"Cannabis abuse or dependence, life",63690.0
2012,Alberta,Males,3,"Cannabis use, 12 months",43387.0
2012,Alberta,Males,3,"Cannabis use, life",274288.0
2012,Alberta,Males,3,"Eating disorder, current diagnosed condition",0.0
2012,Alberta,Males,3,"Generalized anxiety disorder, 12 months",0.0
2012,Alberta,Males,3,"Generalized anxiety disorder, life",30647.0
2012,Alberta,Males,3,"Major depressive episode, 12 months",10486.0
2012,Alberta,Males,3,"Major depressive episode, life",46809.0
2012,Alberta,Males,3,"Mental health services, professional consultation/service used, 12 months",49695.0
2012,Alberta,Males,3,"Other drug abuse or dependence (excluding cannabis), 12 months",0.0
2012,Alberta,Males,3,"Other drug abuse or dependence (excluding cannabis), life",39021.0
2012,Alberta,Males,3,"Other drug use (excluding cannabis), 12 months",20553.0
2012,Alberta,Males,3,"Other drug use (excluding cannabis), life",160921.0
2012,Alberta,Males,3,"Perceived mental health, fair or poor",32600.0
2012,Alberta,Males,3,"Perceived mental health, good",143527.0
2012,Alberta,Males,3,"Perceived mental health, very good or excellent",327001.0
2012,Alberta,Males,3,"Perceived need for mental health care, all needs met",56850.0
2012,Alberta,Males,3,"Perceived need for mental health care, need not met",0.0
2012,Alberta,Males,3,"Perceived need for mental health care, needs partially met",0.0
2012,Alberta,Males,3,"Perceived need for mental health care, no need",424273.0
2012,Alberta,Males,3,"Post-traumatic stress disorder, current diagnosed condition",0.0
2012,Alberta,Males,3,"Schizophrenia or psychosis, ever received diagnosis",15671.0
2012,Alberta,Males,3,"Self-rated work stress, days a bit stressful",247935.0
2012,Alberta,Males,3,"Self-rated work stress, days not at all or not very stressful",112349.0
2012,Alberta,Males,3,"Self-rated work stress, days quite a bit or extremely stressful",94557.0
2012,Alberta,Males,3,"Suicidal thoughts, 12 months",0.0
2012,Alberta,Males,3,"Suicidal thoughts, life",68372.0
2012,Alberta,Males,4,"Alcohol abuse or dependence, 12 months",0.0
2012,Alberta,Males,4,"Alcohol abuse or dependence, life",49359.0
2012,Alberta,Males,4,"Any mood disorder, 12 months",0.0
2012,Alberta,Males,4,"Any mood disorder, life",0.0
2012,Alberta,Males,4,"Any selected disorder (mental or substance), 12 months",0.0
2012,Alberta,Males,4,"Any selected disorder (mental or substance), life",54047.0
2012,Alberta,Males,4,"Any substance use disorder (alcohol or drug), 12 months",0.0
2012,Alberta,Males,4,"Any substance use disorder (alcohol or drug), life",49359.0
2012,Alberta,Males,4,"Attention deficit disorder, current diagnosed condition",0.0
2012,Alberta,Males,4,"Bipolar disorder, 12 months",0.0
2012,Alberta,Males,4,"Bipolar disorder, life",0.0
2012,Alberta,Males,4,"Cannabis abuse or dependence, 12 months",0.0
2012,Alberta,Males,4,"Cannabis abuse or dependence, life",0.0
2012,Alberta,Males,4,"Cannabis use, 12 months",0.0
